date,open,high,low,close,volume
2024-02-28,1.0862,1.09734,1.06364,1.08185,93800.0
2024-02-29,1.08814,,1.07336,1.08223,127637.0
2024-03-01,1.08389,1.088,1.06145,1.07757,132069.0
2024-03-04,1.07769,1.09176,1.05906,1.07657,84055.0
2024-03-05,1.07893,1.09629,1.05964,1.07729,101294.0
2024-03-06,1.07979,1.09843,1.06178,1.07818,129520.0
2024-03-07,1.0755,1.08112,1.05539,1.07405,85034.0
2024-03-08,1.08194,1.09439,1.06326,1.07474,103674.0
2024-03-11,1.0677,1.08788,1.05338,1.07413,104783.0
2024-03-12,1.06794,1.09242,1.06439,1.07462,107660.0
2024-03-13,1.07339,1.09378,1.05981,1.08027,125652.0
2024-03-14,1.07646,1.09191,1.06593,1.08358,136461.0
2024-03-15,1.08315,1.10041,1.06761,1.079,124945.0
2024-03-18,1.07886,1.0858,1.06691,1.07931,111949.0
2024-03-19,1.08,1.09269,1.06218,1.0833,157357.0
2024-03-20,1.08438,1.09488,1.07887,1.08632,70229.0
2024-03-21,1.09008,1.10793,1.07126,1.08769,118918.0
2024-03-22,1.08109,1.10686,1.06892,1.09325,125181.0
2024-03-25,1.08782,1.10122,1.08069,1.09279,138115.0
2024-03-26,1.09829,1.10749,1.08591,1.09588,149617.0
2024-03-27,1.0894,1.10384,1.0791,1.09823,80402.0
2024-03-28,1.09611,1.1102,1.09183,1.09563,82213.0
2024-03-29,1.09486,1.10532,,1.09671,80014.0
2024-04-01,1.09484,1.11357,1.08088,1.08977,104592.0
2024-04-02,1.08933,1.10007,1.07203,1.0938,95513.0
2024-04-03,1.09621,1.11043,1.08513,1.09517,135380.0
2024-04-04,1.08885,1.10817,1.0843,1.09685,134530.0
2024-04-05,1.09464,1.10352,1.08609,1.0985,73259.0
2024-04-08,1.09639,1.1123,1.08231,1.09748,146819.0
2024-04-09,1.10363,1.11985,1.07567,1.09352,116537.0
2024-04-10,1.0986,1.10428,1.08675,1.09288,145308.0
2024-04-11,1.09838,1.10159,1.08249,1.09507,131628.0
2024-04-12,1.09693,1.10585,1.08195,1.09547,109997.0
2024-04-15,,1.11754,1.08941,1.09833,112315.0
2024-04-16,1.09868,1.1101,1.08362,1.09476,136473.0
2024-04-17,1.10014,1.10622,1.08509,1.09568,126524.0
2024-04-18,1.09399,1.10397,1.08681,1.09539,71688.0
2024-04-19,1.08581,1.10938,1.07537,1.09874,92663.0
2024-04-22,1.10234,1.11428,1.08418,1.10157,137995.0
2024-04-23,1.10611,1.12281,1.08306,1.10078,98819.0
2024-04-24,1.09353,1.10885,1.07725,1.1008,103541.0
2024-04-25,1.09583,1.11309,1.08587,1.10372,97352.0
2024-04-26,1.11007,1.11373,1.09436,1.10163,146465.0
2024-04-29,1.10721,1.11683,1.08932,1.0991,104143.0
2024-04-30,1.09471,1.10753,1.07871,1.09588,92324.0
2024-05-01,1.10077,1.11023,1.0905,1.09611,75207.0
2024-05-02,1.0921,1.10118,1.08076,1.09479,90001.0
2024-05-03,1.10041,1.11146,1.08264,1.09242,154641.0
2024-05-06,1.09057,1.09657,1.07933,1.09074,72146.0
2024-05-07,1.10125,1.11476,1.07933,1.09324,95259.0
2024-05-08,1.09714,1.10911,1.07069,1.0895,111186.0
2024-05-09,1.08563,1.10735,1.06696,1.09179,121381.0
2024-05-10,1.08666,1.10175,1.07066,1.09185,71629.0
2024-05-13,1.09177,1.11984,1.07713,1.10102,143349.0
2024-05-14,1.10439,1.11281,1.09076,1.10073,113876.0
2024-05-15,1.09692,1.1161,1.09171,1.10472,78242.0
2024-05-16,1.10756,1.12041,1.09369,,92254.0
2024-05-17,1.10479,1.11311,1.08643,1.09936,148993.0
2024-05-20,1.0896,1.10677,1.0836,1.0978,79711.0
2024-05-21,1.09469,1.11518,1.07592,1.09928,101348.0
2024-05-22,1.10076,1.11008,1.09496,1.10219,122830.0
2024-05-23,1.09975,1.1113,1.08111,1.0987,142697.0
2024-05-24,1.10142,1.11681,1.08419,1.10081,110664.0
2024-05-27,1.10795,1.1229,1.08936,1.10426,109756.0
2024-05-28,1.11069,1.1255,1.08331,1.09892,74123.0
2024-05-29,1.09521,1.11186,1.08173,1.10355,111692.0
2024-05-30,1.10044,1.12117,1.0819,1.10362,129908.0
2024-05-31,1.09924,1.1041,1.08469,1.09801,106025.0
2024-06-03,1.09739,1.10526,1.09086,1.09731,97058.0
2024-06-04,1.09742,1.12058,1.07898,1.10227,147994.0
2024-06-05,1.10815,1.12034,1.09251,1.10186,80287.0
2024-06-06,1.10548,1.1199,1.0914,1.09979,132587.0
2024-06-07,1.09607,1.12101,1.0863,1.10202,112401.0
2024-06-10,1.10182,1.11838,1.09237,1.10102,139527.0
2024-06-11,1.10703,1.11341,1.08533,1.09506,124277.0
2024-06-12,1.09054,,1.07555,1.09846,82798.0
2024-06-13,1.09741,1.10417,1.08309,1.09925,73381.0
2024-06-14,1.0984,1.11143,1.09044,1.10372,142120.0
2024-06-17,1.10697,1.11663,1.0943,1.10283,87167.0
2024-06-18,1.11099,1.12295,1.09062,1.09946,113101.0
2024-06-19,1.09772,1.11568,1.08771,1.09523,110054.0
2024-06-20,1.09387,1.1019,1.07982,1.09082,155253.0
2024-06-21,1.08778,1.10559,1.0783,1.0936,82238.0
2024-06-24,1.09505,1.10409,1.07365,1.09108,141387.0
2024-06-25,1.09192,1.10187,1.08849,1.0946,80367.0
2024-06-26,1.09092,1.11235,1.07297,1.09498,125304.0
2024-06-27,1.09611,1.11394,1.09074,1.09427,80579.0
2024-06-28,1.09403,1.10386,1.09027,1.09579,
2024-07-01,1.0976,1.11157,1.07958,1.09539,82586.0
2024-07-02,1.10703,1.11743,1.08321,1.09707,124566.0
2024-07-03,1.09943,1.10702,1.09098,1.09543,111956.0
2024-07-04,1.08119,1.11463,1.0676,1.09604,127375.0
2024-07-05,1.0899,1.11097,1.08085,1.09658,152232.0
2024-07-08,1.1035,1.12078,1.08974,1.09382,85805.0
2024-07-09,1.09333,1.10351,1.08151,1.09616,114859.0
2024-07-10,1.08948,1.11657,1.07745,1.1005,126638.0
2024-07-11,1.09786,1.10648,1.08376,1.10172,99866.0
2024-07-12,1.10379,1.10896,1.0994,1.10534,154214.0
2024-07-15,,1.12489,1.08135,1.10025,78785.0
2024-07-16,1.09921,1.1094,1.09393,1.10171,126174.0
2024-07-17,1.10441,1.11734,1.09635,1.10296,140388.0
2024-07-18,1.10137,1.11944,1.0973,1.10484,135115.0
2024-07-19,1.10325,1.11538,1.08741,1.10451,137760.0
2024-07-22,1.10651,1.11372,1.09616,1.11066,83261.0
2024-07-23,1.11283,1.12778,1.10242,1.11398,99791.0
2024-07-24,1.11411,1.11736,1.09757,1.10876,134606.0
2024-07-25,1.11012,1.11647,1.10074,1.10708,130687.0
2024-07-26,1.10064,1.12885,1.09658,1.11179,134914.0
2024-07-29,1.11462,1.12336,1.10097,1.10931,77358.0
2024-07-30,1.11818,1.12433,1.09542,1.11181,76803.0
2024-07-31,1.11192,1.1309,1.0991,1.11344,80015.0
2024-08-01,1.12086,1.12962,1.1007,1.11395,158064.0
2024-08-02,1.10925,1.13255,1.09909,1.11716,107723.0
2024-08-05,1.12202,1.13048,1.11421,1.11783,115447.0
2024-08-06,1.11636,1.13248,1.10612,1.11876,103504.0
2024-08-07,1.12303,1.1362,1.09786,1.11547,143962.0
2024-08-08,1.1122,1.13664,1.10245,1.11965,86297.0
2024-08-09,1.11918,1.12751,,1.11945,124352.0
2024-08-12,1.12393,1.13382,1.11367,1.11777,82256.0
2024-08-13,1.12278,1.13095,1.11406,1.12253,121752.0
2024-08-14,1.12637,1.14278,1.10792,1.12746,135958.0
2024-08-15,1.12644,1.14964,1.1137,1.13639,110912.0
2024-08-16,1.13414,1.14861,1.11651,1.14098,83822.0
2024-08-19,1.14199,1.14541,1.12602,1.14176,128705.0
2024-08-20,1.1479,1.15414,1.13314,1.14225,99309.0
2024-08-21,1.14417,1.15724,1.13487,1.14261,85230.0
2024-08-22,1.14069,1.15726,1.13698,1.14005,90721.0
2024-08-23,1.1412,1.15165,1.13519,1.14014,144565.0
2024-08-26,1.13849,1.1514,1.13298,1.14166,138242.0
2024-08-27,1.14005,1.15576,1.1238,1.14424,95225.0
2024-08-28,1.13788,1.15768,1.13322,1.14446,141584.0
2024-08-29,1.14319,1.16196,1.12503,1.1449,78452.0
2024-08-30,1.14965,1.16513,1.13006,1.14894,154024.0
2024-09-02,1.15324,1.17171,1.13293,1.14882,72527.0
2024-09-03,1.14341,1.14928,1.12762,1.14621,123296.0
2024-09-04,1.14757,1.15831,1.12996,1.14772,124323.0
2024-09-05,1.15687,1.16054,1.13183,1.14623,72135.0
2024-09-06,1.15352,1.16702,1.12447,1.14217,116304.0
2024-09-09,1.14031,1.15105,1.12289,1.14132,111588.0
2024-09-10,1.14215,1.15823,1.12236,1.13635,147721.0
2024-09-11,1.13714,1.14828,1.13,1.13475,141367.0
2024-09-12,1.13991,1.15364,1.12635,1.1343,87072.0
2024-09-13,1.13401,1.14562,1.11525,,121046.0
2024-09-16,1.1299,1.14417,1.11292,1.13258,146572.0
2024-09-17,1.13397,1.14645,1.11305,1.12881,121891.0
2024-09-18,1.13069,1.14593,1.1118,1.12792,111633.0
2024-09-19,1.13121,1.14291,1.11412,1.12793,133130.0
2024-09-20,1.11942,1.13665,1.11312,1.12926,80254.0
2024-09-23,1.12614,1.14327,1.11961,1.13163,127135.0
2024-09-24,1.12653,1.14067,1.11112,1.12976,90403.0
2024-09-25,1.13213,1.13655,1.12142,1.12661,139666.0
2024-09-26,1.12179,1.13407,1.11341,1.12353,96551.0
2024-09-27,1.13002,1.14151,1.11089,1.12374,71164.0
2024-09-30,1.1234,1.13496,1.11293,1.12496,100654.0
2024-10-01,1.12466,1.13748,1.10618,1.12632,159907.0
2024-10-02,1.12657,1.13333,1.12228,1.12947,118011.0
2024-10-03,1.13205,1.13795,1.12081,1.12674,121131.0
2024-10-04,1.12853,1.13651,1.1222,1.13083,123918.0
2024-10-07,1.13558,1.14234,1.113,1.12623,112858.0
2024-10-08,1.12564,1.13596,1.10918,1.12668,92646.0
2024-10-09,1.13057,1.14699,1.12583,1.12955,124328.0
2024-10-10,1.12485,1.15146,1.1195,1.13339,136315.0
2024-10-11,1.13794,1.15019,1.12565,1.13204,95998.0
2024-10-14,1.13583,1.14514,1.111,1.12629,138345.0
2024-10-15,1.11467,,1.10489,1.12379,138636.0
2024-10-16,1.11967,1.13456,1.10936,1.12164,88589.0
2024-10-17,1.1178,1.13646,1.11155,1.1229,153237.0
2024-10-18,1.12092,1.13494,1.11239,1.11949,74411.0
2024-10-21,1.11998,1.12813,1.11312,1.1185,126288.0
2024-10-22,1.11593,1.12171,1.10373,1.11827,72335.0
2024-10-23,1.12251,1.12619,1.10969,1.11823,128366.0
2024-10-24,1.11491,1.12101,1.1011,1.11764,139457.0
2024-10-25,1.11632,1.13629,1.10259,1.11903,159661.0
2024-10-28,1.11955,1.12816,1.09926,1.11574,122302.0
2024-10-29,1.11061,1.13073,1.09762,1.11925,130240.0
2024-10-30,1.1198,1.14092,1.11616,1.1233,128208.0
2024-10-31,1.12291,1.13545,1.11896,1.12538,
2024-11-01,1.12474,1.13585,1.10468,1.12034,113311.0
2024-11-04,1.11468,1.13244,1.10567,1.11906,85368.0
2024-11-05,1.11055,1.13352,1.09435,1.12102,136893.0
2024-11-06,,1.13283,1.10364,1.11808,108402.0
2024-11-07,1.12759,1.13694,1.11485,1.1202,110248.0
2024-11-08,1.12011,1.13324,1.11083,1.12481,118202.0
2024-11-11,1.13072,1.14142,1.11266,1.12242,77981.0
2024-11-12,1.12443,1.13474,1.10755,1.12482,154467.0
2024-11-13,1.12256,1.13885,1.10921,1.1241,147665.0
2024-11-14,1.12293,1.13581,1.11672,1.12054,139136.0
2024-11-15,1.11199,1.12632,1.10132,1.11727,150516.0
2024-11-18,1.12105,1.13734,1.10417,1.11537,144291.0
2024-11-19,1.12211,1.13535,1.10086,1.11637,73729.0
2024-11-20,1.12372,1.13411,1.09656,1.10941,104362.0
2024-11-21,1.11161,1.12492,1.09537,1.10931,141854.0
2024-11-22,1.11006,1.12768,1.09597,1.11337,109741.0
2024-11-25,1.11923,1.13208,1.09608,1.11415,73147.0
2024-11-26,1.11821,1.12912,1.10913,1.12126,119717.0
2024-11-27,1.12728,1.13159,1.10128,1.11795,155514.0
2024-11-28,1.11819,1.13061,1.10531,1.11915,91190.0
2024-11-29,1.12337,1.12962,1.11199,1.12538,94006.0
2024-12-02,1.12443,1.13146,1.12129,1.12772,87643.0
2024-12-03,1.13358,1.14506,1.11974,1.12962,147957.0
2024-12-04,1.12343,1.14215,1.11839,1.12799,71434.0
2024-12-05,1.13208,1.14008,1.12159,1.12703,73836.0
2024-12-06,1.12259,1.13018,1.10402,1.12592,152943.0
2024-12-09,1.12932,1.14088,1.1211,1.12851,151923.0
2024-12-10,1.12968,1.14668,1.12513,1.13147,139232.0
2024-12-11,1.1289,1.14103,1.11223,1.12962,86409.0
2024-12-12,1.13037,1.13694,1.11668,1.12966,108940.0
2024-12-13,1.12972,1.13933,1.12431,1.13214,113072.0
2024-12-16,1.12932,1.14221,,1.13311,87739.0
2024-12-17,1.12758,1.14942,1.12065,1.13618,136449.0
2024-12-18,1.13074,1.14718,1.12204,1.13278,105405.0
2024-12-19,1.13344,1.14718,1.12693,1.13062,148161.0
2024-12-20,1.1286,1.14726,1.11864,1.12807,70685.0
2024-12-23,1.12925,1.13261,1.10673,1.12573,82820.0
2024-12-24,1.12322,1.13764,1.10242,1.11844,120691.0
2024-12-25,1.12279,1.13313,1.10689,1.1209,81404.0
2024-12-26,1.12334,1.14071,1.11079,1.11568,118741.0
2024-12-27,1.11724,1.13245,1.10011,1.11758,140624.0
2024-12-30,1.11252,1.13772,1.10217,1.11972,145564.0
2024-12-31,1.11491,1.1249,1.10884,1.11862,79427.0
2025-01-01,1.12055,1.12653,1.11101,1.11438,127915.0
2025-01-02,1.11191,1.12186,1.10859,1.11263,154334.0
2025-01-03,1.11911,1.12673,1.10323,1.1082,156533.0
2025-01-06,1.10021,1.11971,1.0871,1.11001,159786.0
2025-01-07,1.10806,1.115,1.10128,1.10933,106817.0
2025-01-08,1.1161,1.12079,1.09266,1.11102,75593.0
2025-01-09,1.11052,1.12751,1.10233,1.11141,77024.0
2025-01-10,1.1153,1.12087,1.09937,1.1111,120024.0
2025-01-13,1.10434,1.11823,1.09178,1.11173,125614.0
2025-01-14,1.11825,1.12366,1.10995,1.11647,148886.0
2025-01-15,1.12111,1.13186,1.10455,1.11206,142419.0
2025-01-16,1.1126,1.13103,1.10764,1.11875,141203.0
2025-01-17,1.12136,1.13512,1.11189,1.1198,104763.0
2025-01-20,1.11799,1.12946,1.11334,1.12158,95153.0
2025-01-21,1.12479,1.13074,1.11179,1.12542,127884.0
2025-01-22,1.12924,1.14579,1.1065,,106401.0
2025-01-23,1.1277,1.13595,1.10777,1.12416,122154.0
2025-01-24,1.12429,1.13915,1.11606,1.12873,99407.0
2025-01-27,1.12804,1.14232,1.11161,1.12952,128003.0
2025-01-28,1.1242,1.13003,1.10972,1.126,141257.0
2025-01-29,1.12494,1.13709,1.11289,1.1277,157006.0
2025-01-30,1.12235,1.14473,1.10982,1.12854,146706.0
2025-01-31,1.12742,1.14621,1.12105,1.13136,88247.0
2025-02-03,1.13004,1.1505,1.11674,1.13873,71844.0
2025-02-04,1.14017,1.15915,1.13345,1.1383,126213.0
2025-02-05,1.13874,1.1425,1.13345,1.13926,112236.0
2025-02-06,1.13561,1.14753,1.1276,1.13418,98766.0
2025-02-07,1.13176,1.14886,1.11708,1.13202,143501.0
2025-02-10,1.13637,1.15077,1.12497,1.13503,90173.0
2025-02-11,1.13341,1.15174,1.12354,1.1373,74816.0
2025-02-12,1.13387,1.15369,1.12463,1.14157,101874.0
2025-02-13,1.13394,1.1566,1.11556,1.14253,130173.0
2025-02-14,1.1509,1.15833,1.13289,1.14106,125521.0
2025-02-17,1.15006,,1.13023,1.14387,95689.0
2025-02-18,1.13507,1.15868,1.12542,1.14519,77207.0
2025-02-19,1.13904,1.15366,1.13061,1.14557,145092.0
2025-02-20,1.14538,1.15726,1.13423,1.14357,156739.0
2025-02-21,1.14887,1.16088,1.13553,1.14372,131906.0
2025-02-24,1.14199,1.1572,1.13692,1.14066,96034.0
2025-02-25,1.14629,1.15312,1.12012,1.13345,113012.0
2025-02-26,1.13579,1.13889,1.11727,1.13425,
2025-02-27,1.131,1.1398,1.11869,1.13203,123533.0
2025-02-28,1.13062,1.13802,1.11163,1.12904,105784.0
2025-03-03,1.12954,1.14853,1.11549,1.12479,153110.0
2025-03-04,1.12123,1.13632,1.11698,1.12743,81691.0
2025-03-05,1.11477,1.1364,1.11106,1.12778,104588.0
2025-03-06,1.1177,1.14,1.11113,1.13329,81446.0
2025-03-07,1.13656,1.142,1.12356,1.13341,99158.0
2025-03-10,1.13566,1.14878,1.12151,1.12535,123768.0
2025-03-11,1.12985,1.13578,1.10949,1.12764,80907.0
2025-03-12,1.12599,1.13704,1.12194,1.12932,96351.0
2025-03-13,1.1277,1.14574,1.11293,1.12554,129996.0
2025-03-14,1.13641,1.14341,1.11666,1.12205,109131.0
2025-03-17,1.12273,1.12762,1.1077,1.12217,136982.0
2025-03-18,1.12056,1.13089,1.11566,1.12186,121345.0
2025-03-19,1.12835,1.14693,1.11642,1.12135,117198.0
2025-03-20,1.12738,1.13802,1.1122,1.12261,157081.0
2025-03-21,1.12175,1.14489,1.11475,1.12971,78679.0
2025-03-24,1.13063,1.13488,1.11459,1.1247,110321.0
2025-03-25,1.12603,1.13381,1.10769,1.12484,100253.0
2025-03-26,1.13154,1.15026,1.10448,1.12074,123187.0
2025-03-27,1.12101,1.13771,1.10461,1.11705,131543.0
2025-03-28,1.12214,1.13307,1.11102,1.11809,104983.0
2025-03-31,1.12,1.13646,1.11584,1.12241,74212.0
2025-04-01,1.12337,1.13434,1.11838,1.12242,80967.0
2025-04-02,1.1242,1.1307,1.11229,1.12206,114870.0
2025-04-03,,1.13388,1.10972,1.12108,101042.0
2025-04-04,1.13,1.1375,1.11223,1.1205,82628.0
2025-04-07,1.11242,1.12786,1.09937,1.12225,76129.0
2025-04-08,1.11951,1.14016,1.10154,1.12731,117822.0
2025-04-09,1.13388,1.14334,1.11623,1.12899,78461.0
2025-04-10,1.138,1.15204,1.11711,1.13015,77398.0
2025-04-11,1.1343,1.14459,1.11872,1.13164,140316.0
2025-04-14,1.13296,1.14697,1.12525,1.13359,103975.0
2025-04-15,1.13489,1.14938,1.11999,1.13597,91954.0
2025-04-16,1.14022,1.15772,1.12751,1.13389,104807.0
2025-04-17,1.13927,1.14712,1.12427,1.13339,142072.0
2025-04-18,1.14414,1.16229,1.12047,1.13256,157132.0
2025-04-21,1.13529,1.14976,1.13143,1.13662,125810.0
2025-04-22,1.14252,1.14905,1.11512,1.13299,85865.0
2025-04-23,1.12918,1.14695,1.11303,1.13162,144619.0
2025-04-24,1.13884,1.14731,1.1189,1.13048,96459.0
2025-04-25,1.13204,1.14681,1.12025,1.12817,147954.0
2025-04-28,1.13078,1.13453,1.11511,1.12665,138127.0
2025-04-29,1.12127,1.13911,1.11104,1.12783,111829.0
2025-04-30,1.12942,1.13974,1.11913,1.12825,86320.0
2025-05-01,1.12887,1.13812,1.11825,1.12981,103478.0
2025-05-02,1.13242,1.1511,1.1241,1.13324,81447.0
2025-05-05,1.12948,1.14607,1.12047,1.12897,89341.0
2025-05-06,1.12605,1.13553,1.10745,1.12556,113470.0
2025-05-07,1.11947,1.1379,1.10197,1.1281,158831.0
2025-05-08,1.12841,1.14185,1.11124,1.12463,77012.0
2025-05-09,1.12636,1.14359,1.10651,1.1249,138266.0
2025-05-12,1.12204,1.14519,1.10478,1.127,71379.0
2025-05-13,1.12761,1.13905,1.12111,1.13191,89887.0
2025-05-14,1.12826,1.14764,,1.13482,121564.0
2025-05-15,1.13188,1.15061,1.12351,1.13523,142040.0
2025-05-16,1.13513,1.13826,1.12391,1.13344,138033.0
2025-05-19,1.13046,1.14358,1.12252,1.13038,99933.0
2025-05-20,1.12926,1.15237,1.11486,1.13416,143967.0
2025-05-21,1.13608,1.14272,1.11799,1.13366,76029.0
2025-05-22,1.1414,1.15952,1.11471,1.13228,118802.0
2025-05-23,1.13399,1.14141,1.12427,1.13141,130907.0
2025-05-26,1.12295,1.1343,1.10421,1.12865,129408.0
2025-05-27,1.12868,1.13985,1.11311,1.12872,100717.0
2025-05-28,1.12627,1.15109,1.11577,,75578.0
2025-05-29,1.13973,1.15613,1.13403,1.13752,81163.0
2025-05-30,1.1338,1.14755,1.11536,1.13539,125702.0
2025-06-02,1.1283,1.1402,1.11901,1.13422,76723.0
2025-06-03,1.13641,1.14719,1.12363,1.13209,104540.0
2025-06-04,1.13296,1.14447,1.12153,1.12482,102847.0
2025-06-05,1.12719,1.14223,1.12115,1.12498,96891.0
2025-06-06,1.13493,1.14992,1.11727,1.12315,112768.0
2025-06-09,1.11864,1.13757,1.1139,1.12213,72920.0
2025-06-10,1.1214,1.13393,1.11182,1.12537,119636.0
2025-06-11,1.13019,1.1405,1.10929,1.12415,120507.0
2025-06-12,1.12102,1.14195,1.10884,1.12579,136070.0
2025-06-13,1.12554,1.14539,1.11563,1.12756,117722.0
2025-06-16,1.13444,1.14649,1.11544,1.12653,104802.0
2025-06-17,1.12276,1.12907,1.11144,1.1247,72934.0
2025-06-18,1.12026,1.13813,1.11027,1.11937,105283.0
2025-06-19,1.12487,1.13182,1.11721,1.12738,79561.0
2025-06-20,1.12954,1.14237,1.12206,1.12679,99585.0
2025-06-23,1.12584,1.13761,1.10834,1.1321,147017.0
2025-06-24,1.12796,1.13603,1.1141,1.13192,126270.0
2025-06-25,1.13607,1.14177,1.12098,1.13082,107630.0
2025-06-26,1.12297,1.13523,1.10958,1.12768,137351.0
2025-06-27,1.12594,1.14858,1.12264,1.13448,107813.0
2025-06-30,1.13172,1.14915,1.11386,1.13612,146212.0
2025-07-01,1.13896,1.15187,1.12691,1.13325,135311.0
2025-07-02,1.14341,1.14921,1.11959,1.13113,87405.0
2025-07-03,1.13612,1.14315,1.11642,1.12562,126026.0
2025-07-04,1.11897,1.14194,1.10293,1.13019,108000.0
2025-07-07,1.13529,1.1389,1.12104,1.12618,144054.0
2025-07-08,1.12543,1.13602,1.11279,1.12788,121852.0
2025-07-09,1.12868,1.1384,1.12326,1.13488,121589.0
2025-07-10,1.13405,1.14889,1.12753,1.13763,
2025-07-11,1.13244,1.14649,1.12941,1.13652,81620.0
2025-07-14,1.12941,1.1495,1.11552,1.13562,129155.0
2025-07-15,1.13697,1.57471,1.12838,1.56443,306114.0
2025-07-16,1.57705,1.58679,1.52465,1.53229,189123.0
2025-07-17,1.53913,1.56032,1.52827,1.54419,321649.0
2025-07-18,1.55294,1.56837,1.53757,1.55477,212496.0
2025-07-21,1.56018,1.58873,1.54531,1.57562,257984.0
2025-07-22,1.58631,1.61571,1.57729,1.61083,275110.0
2025-07-23,1.61072,1.62633,1.59903,1.62073,208966.0
2025-07-24,1.62356,1.63999,1.58289,1.59606,252564.0
2025-07-25,1.59761,1.64853,1.58868,1.63623,293143.0
2025-07-28,1.63617,1.65509,1.59999,1.6176,217552.0
2025-07-29,1.61318,1.6168,1.58649,1.59532,294664.0
2025-07-30,1.58959,1.59509,1.53451,1.54822,293701.0
2025-07-31,1.54597,1.55646,1.51484,1.53057,174137.0
2025-08-01,,1.54148,1.49823,1.50929,165759.0
2025-08-04,1.51713,1.52817,1.47749,1.49152,300382.0
2025-08-05,1.50018,1.50863,1.47377,1.48641,280399.0
2025-08-06,1.48759,1.50551,1.47909,1.49108,178948.0
2025-08-07,1.49125,1.49686,1.46358,1.47023,243095.0
2025-08-08,1.46837,1.47793,1.43013,1.44898,286335.0
2025-08-11,1.43856,1.45311,1.41057,1.42687,294662.0
2025-08-12,1.42734,1.46138,1.42354,1.4559,206146.0
2025-08-13,1.45773,1.47384,1.44515,1.46914,232479.0
2025-08-14,1.47171,1.48814,1.45243,1.46477,206983.0
2025-08-15,1.46243,1.47814,1.44971,1.46676,254016.0
2025-08-18,1.46341,1.47919,1.45692,1.47006,240253.0
2025-08-19,1.47162,1.47943,1.44903,1.46335,326830.0
2025-08-20,1.45944,1.47722,1.43635,1.44973,277167.0
2025-08-21,1.45179,1.46042,1.4391,1.44436,284053.0
2025-08-22,1.45171,1.45912,1.43473,1.45157,266774.0
2025-08-25,1.45249,1.46552,,1.43708,210641.0
2025-08-26,1.43088,1.43675,1.42409,1.43209,201605.0
2025-08-27,1.42855,1.45773,1.42064,1.44632,338090.0
2025-08-28,1.44711,1.46312,1.42926,1.45766,315565.0
2025-08-29,1.44884,1.46248,1.44101,1.44954,336359.0
2025-09-01,1.45843,1.47298,1.44204,1.46691,223752.0
2025-09-02,1.47922,1.4901,1.44345,1.44717,272011.0
2025-09-03,1.44181,1.46044,1.43024,1.44425,212200.0
2025-09-04,1.44484,1.4575,1.42556,1.43459,226138.0
2025-09-05,1.4408,1.447,1.40139,1.41111,178372.0
2025-09-08,1.40458,1.44396,1.39035,1.43376,245526.0
