date,open,high,low,close,volume
2024-03-28,1.15231,1.167,1.13855,1.15317,133299.0
2024-03-29,1.14848,1.20308,1.13324,1.18946,149503.0
2024-04-01,1.19861,1.21632,1.16012,1.1801,121918.0
2024-04-02,1.1771,1.18612,1.1661,1.17417,148962.0
2024-04-03,1.18396,1.19196,1.17215,1.18164,185514.0
2024-04-04,1.18605,1.1979,1.16244,1.17626,97980.0
2024-04-05,1.19141,1.21297,1.16235,1.18284,114802.0
2024-04-08,1.16652,1.20103,1.15187,1.18566,162848.0
2024-04-09,1.19239,1.21291,1.15931,1.18468,93172.0
2024-04-10,1.18195,1.19736,1.17376,1.18835,102972.0
2024-04-11,1.19085,1.21165,1.17243,1.19525,172484.0
2024-04-12,1.19964,1.20377,1.19432,1.19866,127499.0
2024-04-15,1.19389,1.22573,1.17262,1.20366,156152.0
2024-04-16,1.19594,1.22789,1.18396,1.21604,151550.0
2024-04-17,1.2271,1.24922,,1.21584,144831.0
2024-04-18,1.21931,1.23854,1.20168,1.22119,110725.0
2024-04-19,1.2294,1.25092,1.19836,1.22019,94279.0
2024-04-22,1.23107,1.24466,1.21401,1.2284,144170.0
2024-04-23,1.24857,1.26649,1.20908,1.2282,143739.0
2024-04-24,1.23099,1.24516,1.2269,1.24113,190169.0
2024-04-25,1.23559,1.26493,1.23061,1.26048,122734.0
2024-04-26,1.26243,1.27164,1.2301,1.23907,170564.0
2024-04-29,1.24806,1.26729,1.2433,1.26294,163073.0
2024-04-30,1.25956,1.30629,1.2402,1.28373,147475.0
2024-05-01,1.27814,1.29174,1.25821,1.27262,157311.0
2024-05-02,1.25712,1.32691,1.24472,1.31303,180923.0
2024-05-03,1.31485,1.32683,1.30674,1.31905,119886.0
2024-05-06,1.31856,1.34792,1.30081,1.33008,128008.0
2024-05-07,1.32709,1.37351,1.31098,1.36031,126817.0
2024-05-08,,1.37925,1.33903,1.35362,130768.0
2024-05-09,1.35435,1.36373,1.32891,1.34013,187279.0
2024-05-10,1.34476,1.36509,1.31433,1.33937,136302.0
2024-05-13,1.36317,1.37506,1.33248,1.34648,112590.0
2024-05-14,1.35605,1.36354,1.3499,1.35703,110396.0
2024-05-15,1.35854,1.37941,1.3508,1.37214,165982.0
2024-05-16,1.3731,1.40922,1.3638,1.40098,177539.0
2024-05-17,1.39733,1.40345,1.38952,1.39612,96270.0
2024-05-20,1.3976,1.40668,1.37784,1.38586,104737.0
2024-05-21,1.37789,1.40719,1.36448,1.39535,115872.0
2024-05-22,1.39623,1.41056,1.38583,1.40032,137353.0
2024-05-23,1.38577,1.40874,1.38198,1.40438,142554.0
2024-05-24,1.41339,1.43128,1.37419,1.39285,141320.0
2024-05-27,1.40828,1.41428,1.34964,1.35554,197289.0
2024-05-28,1.35041,1.37504,1.3409,1.36566,182818.0
2024-05-29,1.35699,1.37842,1.34428,1.36499,148157.0
2024-05-30,1.3558,1.40907,1.34032,1.39498,146224.0
2024-05-31,1.4,1.41962,1.36002,1.38321,117492.0
2024-06-03,1.3884,1.40496,1.376,1.39375,186536.0
2024-06-04,1.40196,1.40611,1.38296,1.38679,114498.0
2024-06-05,1.36926,1.39619,1.35218,1.37615,114892.0
2024-06-06,1.38796,1.39957,1.35131,1.36152,186423.0
2024-06-07,1.35974,1.37747,1.35043,1.36923,121108.0
2024-06-10,1.37814,1.39468,1.34168,1.35912,124185.0
2024-06-11,1.37488,1.39085,1.33127,,144351.0
2024-06-12,1.34686,1.36771,1.32083,1.34105,145308.0
2024-06-13,1.34545,1.3581,1.32588,1.34129,104463.0
2024-06-14,1.3382,1.36464,1.32299,1.35019,125505.0
2024-06-17,1.34789,1.357,1.33975,1.34978,144895.0
2024-06-18,1.36259,1.36699,1.35593,1.36107,104945.0
2024-06-19,1.35925,1.39009,1.34183,1.37449,99879.0
2024-06-20,1.38219,1.40165,1.34476,1.36524,149255.0
2024-06-21,1.37091,1.39368,1.34572,1.36665,128433.0
2024-06-24,1.37822,1.39759,1.35677,1.37669,175263.0
2024-06-25,1.39414,1.40609,1.37278,1.3856,163610.0
2024-06-26,1.39148,1.40913,1.36495,1.38595,90342.0
2024-06-27,1.3948,1.4235,1.38115,1.40957,141798.0
2024-06-28,1.42472,1.43224,1.39646,1.40544,113124.0
2024-07-01,1.41044,1.41989,1.39134,1.40203,133642.0
2024-07-02,1.39341,1.42661,1.37157,1.40871,174903.0
2024-07-03,1.42257,1.42885,1.40096,1.40678,153082.0
2024-07-04,1.4091,1.42451,1.37399,1.39039,133678.0
2024-07-05,1.40419,1.42447,1.39241,1.4109,144741.0
2024-07-08,1.3868,1.4199,1.37835,1.413,175595.0
2024-07-09,1.4264,1.43837,1.41957,1.43224,196578.0
2024-07-10,1.43819,,1.43336,1.45589,193872.0
2024-07-11,1.45659,1.46674,1.4251,1.43451,174548.0
2024-07-12,1.44349,1.46819,1.42262,1.44635,103197.0
2024-07-15,1.45736,1.46334,1.43237,1.43866,119791.0
2024-07-16,1.44631,1.46185,1.42872,1.44408,178864.0
2024-07-17,1.4521,1.46124,1.44643,1.456,
2024-07-18,1.44857,1.46647,1.42218,1.44318,192019.0
2024-07-19,1.43316,1.45174,1.40608,1.42591,171753.0
2024-07-22,1.41139,1.4438,1.39297,1.42618,146514.0
2024-07-23,1.43807,1.46644,1.4332,1.46241,241340.0
2024-07-24,1.45984,1.47372,1.43859,1.45393,137574.0
2024-07-25,1.44976,1.47237,1.43859,1.46005,166588.0
2024-07-26,1.46092,1.47256,1.44779,1.4584,104493.0
2024-07-29,1.46559,1.48726,1.44679,1.46734,131860.0
2024-07-30,1.45736,1.48478,1.45217,1.47906,193181.0
2024-07-31,1.47978,1.48674,1.46454,1.47098,139387.0
2024-08-01,1.48443,1.50692,1.44544,1.46625,125543.0
2024-08-02,1.46094,1.49533,1.44002,1.47419,154946.0
2024-08-05,1.49456,1.5162,1.46032,1.48174,165247.0
2024-08-06,1.49034,1.51282,1.46118,1.48901,172521.0
2024-08-07,1.48549,1.52316,1.47479,1.51364,163574.0
2024-08-08,1.51918,1.55167,1.50604,1.5396,202477.0
2024-08-09,,1.5473,1.5173,1.52575,185726.0
2024-08-12,1.52687,1.53813,1.52208,1.53382,140706.0
2024-08-13,1.53151,1.55263,1.51609,1.53899,109643.0
2024-08-14,1.53832,1.54522,1.52725,1.53553,134695.0
2024-08-15,1.53743,1.54577,1.51642,1.52512,150985.0
2024-08-16,1.51899,1.52705,1.50113,1.50803,120490.0
2024-08-19,1.5049,1.52593,1.49154,1.51255,173442.0
2024-08-20,1.52303,1.53037,1.50782,1.51477,133735.0
2024-08-21,1.51368,1.54714,1.48857,1.52416,134762.0
2024-08-22,1.54464,1.55686,1.51333,1.52713,102632.0
2024-08-23,1.53462,1.5605,1.51205,1.54157,100418.0
2024-08-26,1.53875,1.58253,1.51201,1.55988,151398.0
2024-08-27,1.55882,1.56526,1.54998,1.55552,103833.0
2024-08-28,1.54972,1.57224,1.53217,1.55194,136445.0
2024-08-29,1.55606,1.59312,1.53078,1.57125,130019.0
2024-08-30,1.57101,1.59097,1.54232,1.56153,185961.0
2024-09-02,1.56076,1.59053,1.55558,1.58571,194573.0
2024-09-03,1.59501,1.63008,1.57703,1.61542,150868.0
2024-09-04,1.60979,1.63133,1.58731,1.6098,168534.0
2024-09-05,1.60702,1.63116,1.58832,1.61041,149974.0
2024-09-06,1.60413,1.63332,1.58474,1.61537,100757.0
2024-09-09,1.6148,1.63445,1.57038,1.59289,139757.0
2024-09-10,1.59195,1.63418,1.58177,1.62541,141353.0
2024-09-11,1.62591,1.6397,1.56922,1.58554,233691.0
2024-09-12,1.59395,1.59839,1.5781,1.58247,130325.0
2024-09-13,1.59352,1.60637,1.55785,1.5738,97801.0
2024-09-16,1.58544,1.61331,,1.60883,211848.0
2024-09-17,1.59808,1.62476,1.58275,1.60868,153717.0
2024-09-18,1.61415,1.63578,1.55317,1.57871,210613.0
2024-09-19,1.57845,1.60212,1.5608,1.58771,156333.0
2024-09-20,1.58759,1.6093,1.56759,1.59282,175281.0
2024-09-23,1.58096,1.62373,1.57481,1.6182,215003.0
2024-09-24,1.63672,1.65506,1.55902,1.58122,236037.0
2024-09-25,1.56886,1.6223,1.54692,1.60086,145754.0
2024-09-26,1.59805,1.63326,1.58584,1.62265,144750.0
2024-09-27,1.62741,1.63537,1.59836,1.60818,166842.0
2024-09-30,1.60906,1.62705,1.56679,1.58809,124495.0
2024-10-01,1.58125,1.59813,1.55902,1.57378,116779.0
2024-10-02,1.58186,1.60906,1.56702,1.59398,107007.0
2024-10-03,1.6093,1.62467,1.5378,1.5559,138810.0
2024-10-04,1.55188,1.56476,1.53178,1.54446,179827.0
2024-10-07,1.54617,1.58092,1.52238,1.55856,114484.0
2024-10-08,1.5427,1.59649,1.5253,1.57956,166138.0
2024-10-09,1.57827,1.601,1.54184,1.57012,182648.0
2024-10-10,1.57471,1.59402,1.56866,1.58735,197809.0
2024-10-11,1.58856,1.5937,1.57053,1.57544,141541.0
2024-10-14,1.56416,1.56845,1.56052,1.56426,184296.0
2024-10-15,1.55601,1.56336,1.54885,1.55674,134701.0
2024-10-16,1.55595,1.57606,1.53883,1.55604,164979.0
2024-10-17,1.55463,1.57046,1.50322,1.51839,189829.0
2024-10-18,1.52141,1.53142,1.4883,1.49745,165594.0
2024-10-21,1.50066,1.50667,1.45324,1.45936,177120.0
2024-10-22,1.45781,1.48546,1.43003,1.46312,123317.0
2024-10-23,1.454,1.49753,1.42661,1.4752,143672.0
2024-10-24,1.48306,1.50964,1.46444,1.48992,130488.0
2024-10-25,1.49777,1.507,1.45245,1.46246,160685.0
2024-10-28,1.46326,1.48578,1.43614,1.4608,98420.0
2024-10-29,1.46445,1.47994,1.42985,1.4456,196789.0
2024-10-30,1.45063,1.47087,1.40646,1.42979,205583.0
2024-10-31,1.454,1.47654,1.39923,1.42379,183574.0
2024-11-01,1.43206,1.45388,1.39112,1.4109,102739.0
2024-11-04,1.41117,1.45457,1.39142,1.43454,189034.0
2024-11-05,1.42345,1.43645,1.40688,1.42136,147529.0
2024-11-06,1.4143,1.42439,1.40344,1.41419,168736.0
2024-11-07,1.41319,1.42712,1.40212,1.41632,100090.0
2024-11-08,1.41382,1.43822,1.39686,1.42141,183319.0
2024-11-11,1.41897,1.44682,1.39832,1.42662,100989.0
2024-11-12,1.42875,1.43677,1.41026,1.41833,128946.0
2024-11-13,1.41569,1.44377,1.39484,1.42643,162928.0
2024-11-14,1.43476,1.45364,1.41565,1.43506,129960.0
2024-11-15,1.42934,1.4604,1.41764,1.44907,155946.0
2024-11-18,1.46463,,1.4364,1.45196,119898.0
2024-11-19,1.4759,1.48894,1.45531,1.46942,151858.0
2024-11-20,1.46527,1.4758,1.44504,1.45411,184215.0
2024-11-21,1.44864,1.49818,1.42592,1.47661,198149.0
2024-11-22,1.48442,1.49988,1.47749,1.49284,173174.0
2024-11-25,1.50091,1.5198,1.48395,1.50099,175677.0
2024-11-26,1.50597,1.53263,1.47944,1.51108,
2024-11-27,1.51914,1.53397,1.51469,1.52937,176050.0
2024-11-28,1.51795,1.5515,1.51253,1.54574,152136.0
2024-11-29,1.53968,1.55667,1.50835,1.52846,206126.0
2024-12-02,1.53375,1.55704,1.52509,1.54944,165508.0
2024-12-03,1.55241,1.57136,1.53602,1.55431,103295.0
2024-12-04,1.55735,1.64978,1.53717,1.63306,157221.0
2024-12-05,1.63216,1.648,1.62468,1.64176,126891.0
2024-12-06,1.62753,1.64348,1.60686,1.62185,156876.0
2024-12-09,1.61895,1.62317,1.5959,1.59978,146021.0
2024-12-10,1.61424,1.63259,1.59055,1.60936,154523.0
2024-12-11,1.60448,1.6551,1.58237,1.633,155330.0
2024-12-12,,1.65618,1.58672,1.60249,160090.0
2024-12-13,1.59838,1.61873,1.57141,1.59667,96082.0
2024-12-16,1.60599,1.63188,1.59235,1.6201,155553.0
2024-12-17,1.63516,1.65332,1.59587,1.61423,174684.0
2024-12-18,1.60638,1.67545,1.58358,1.6529,124902.0
2024-12-19,1.65918,1.68971,1.6345,1.6689,156161.0
2024-12-20,1.65008,1.71082,1.63518,1.69622,116779.0
2024-12-23,1.68503,1.6916,1.67666,1.68389,164865.0
2024-12-24,1.68357,1.73348,1.67095,1.72258,120564.0
2024-12-25,1.72913,1.74466,1.72368,1.73953,137671.0
2024-12-26,1.73982,1.76354,1.72599,1.74838,98388.0
2024-12-27,1.75124,1.76922,1.74645,1.76437,124602.0
2024-12-30,1.77083,1.77693,1.76332,1.77015,102533.0
2024-12-31,1.77136,1.81846,1.75101,1.79569,128267.0
2025-01-01,1.80245,1.82227,1.77374,1.79269,108422.0
2025-01-02,1.80425,1.8207,1.76635,1.78605,162694.0
2025-01-03,1.78344,1.7894,1.77464,1.77995,103798.0
2025-01-06,1.76631,1.79227,1.75312,1.77995,163248.0
2025-01-07,1.76795,1.78139,1.76259,1.77645,176409.0
2025-01-08,1.77037,1.78481,1.72586,1.74198,206085.0
2025-01-09,1.72194,1.76487,1.70861,1.75246,112964.0
2025-01-10,1.75928,1.77763,1.71076,1.73203,148132.0
2025-01-13,1.74644,1.75057,1.71322,1.71821,98223.0
2025-01-14,1.71174,1.72327,1.69411,1.70615,166107.0
2025-01-15,1.69453,1.73133,1.66915,1.70912,175469.0
2025-01-16,1.72734,1.74947,,1.67427,122555.0
2025-01-17,1.67352,1.68793,1.63555,1.64975,216100.0
2025-01-20,1.65165,1.68653,1.63627,1.67319,112761.0
2025-01-21,1.68092,1.69968,1.66465,1.68384,125369.0
2025-01-22,1.68447,1.71603,1.66777,1.70041,129028.0
2025-01-23,1.70022,1.71794,1.67431,1.69229,164553.0
2025-01-24,1.69767,1.71918,1.6842,1.70454,116776.0
2025-01-27,1.70306,1.7106,1.68999,1.69887,167260.0
2025-01-28,1.69476,1.71607,1.66591,1.69177,114803.0
2025-01-29,1.68025,1.69561,1.65149,1.6665,142490.0
2025-01-30,1.66883,1.6788,1.65364,1.666,111196.0
2025-01-31,1.65575,1.66832,1.651,1.66362,173960.0
2025-02-03,1.65851,1.66805,1.62139,1.63313,174789.0
2025-02-04,1.65258,1.66941,1.60536,1.62162,154862.0
2025-02-05,1.61546,1.6201,1.56607,1.57181,130351.0
2025-02-06,1.59196,1.59703,1.55182,1.55787,109281.0
2025-02-07,1.56493,1.59501,1.53808,1.57352,101013.0
2025-02-10,1.58621,1.602,1.55377,1.57239,117877.0
2025-02-11,1.57726,1.60296,1.55676,1.58179,131513.0
2025-02-12,1.56593,1.623,1.54815,1.60664,216026.0
2025-02-13,1.60551,1.64022,1.57792,1.61761,160438.0
2025-02-14,1.60454,1.61789,1.58337,1.59617,152851.0
2025-02-17,1.59047,1.62142,1.58322,1.61302,155164.0
2025-02-18,1.62829,1.637,1.5971,1.60538,140325.0
2025-02-19,1.60456,1.61567,1.56359,1.5761,217404.0
2025-02-20,1.56718,1.58258,1.55945,1.57503,127884.0
2025-02-21,1.57534,1.59933,1.56323,,124299.0
2025-02-24,1.58723,1.61811,1.56926,1.59806,166327.0
2025-02-25,1.60448,1.61303,1.5572,1.56716,120182.0
2025-02-26,1.57849,1.5918,1.55746,1.57019,168610.0
2025-02-27,1.55983,1.60304,1.54901,1.59343,197827.0
2025-02-28,1.58538,1.6025,1.56415,1.58236,153905.0
2025-03-03,1.56775,1.59423,1.55764,1.58571,163054.0
2025-03-04,1.59885,1.60464,1.58534,1.59057,140279.0
2025-03-05,1.61319,1.63039,1.58175,1.59797,105237.0
2025-03-06,1.59439,1.62978,1.58969,1.62494,167958.0
2025-03-07,1.62336,1.65252,1.59867,1.63263,145005.0
2025-03-10,1.62998,1.65124,1.59065,1.61203,138904.0
2025-03-11,1.60952,1.6232,1.58176,1.59722,117816.0
2025-03-12,1.59394,1.62182,1.57764,1.60771,138483.0
2025-03-13,1.61015,1.62128,1.56332,1.57696,129696.0
2025-03-14,1.58213,1.59763,1.56608,1.58364,126320.0
2025-03-17,1.59267,1.61116,1.57362,1.59202,106152.0
2025-03-18,1.58945,1.61874,1.57954,1.60742,164566.0
2025-03-19,1.61358,1.61962,1.60066,1.60761,
2025-03-20,1.59744,1.6278,1.58496,1.61555,165805.0
2025-03-21,1.6099,1.63208,1.58573,1.6104,99905.0
2025-03-24,1.62268,1.64243,1.58492,1.60448,178745.0
2025-03-25,1.59293,1.62953,1.58637,1.62385,198148.0
2025-03-26,1.61053,1.62788,1.60368,1.62035,157405.0
2025-03-27,1.61075,1.64588,1.59581,1.62903,123934.0
2025-03-28,1.62633,1.66985,1.60017,1.64739,170464.0
2025-03-31,1.65461,1.67986,1.64614,1.67163,187164.0
2025-04-01,1.67098,1.71158,1.65155,1.69219,147048.0
2025-04-02,1.70759,1.72166,1.67013,1.6841,183627.0
2025-04-03,1.69305,1.7131,1.64194,1.66341,171025.0
2025-04-04,1.66612,1.68511,1.63705,1.65771,181661.0
2025-04-07,1.67219,1.67684,1.64385,1.64902,110225.0
2025-04-08,1.64543,1.66531,1.62172,1.64459,118431.0
2025-04-09,1.62,1.64322,1.61388,1.63706,180622.0
2025-04-10,,1.66472,1.61143,1.63069,158608.0
2025-04-11,1.6305,1.63642,1.59663,1.60248,163528.0
2025-04-14,1.62114,1.62563,1.59651,1.60137,93755.0
2025-04-15,1.61536,1.62725,1.60761,1.62018,159129.0
2025-04-16,1.6226,1.65386,1.60424,1.63855,124339.0
2025-04-17,1.63195,1.71034,1.61656,1.6974,253095.0
2025-04-18,1.71662,1.72373,1.6954,1.70285,129764.0
2025-04-21,1.70568,1.72544,1.6693,1.68647,171590.0
2025-04-22,1.70859,1.72218,1.66085,1.67527,185867.0
2025-04-23,1.67312,1.71499,1.66382,1.70724,165571.0
2025-04-24,1.69906,1.71515,1.69429,1.70983,90712.0
2025-04-25,1.72159,1.74272,1.70827,1.72992,158917.0
2025-04-28,1.72878,1.74221,1.71468,1.73012,132425.0
2025-04-29,1.73066,1.74863,1.72128,1.73973,120654.0
2025-04-30,1.75824,1.77693,1.73156,1.75447,145278.0
2025-05-01,1.75475,1.78162,1.73784,1.76767,152041.0
2025-05-02,1.7663,1.78835,1.71906,1.74634,172297.0
2025-05-05,1.747,1.75875,1.72896,1.74213,127704.0
2025-05-06,1.73647,1.80131,1.72507,1.7889,222366.0
2025-05-07,1.7866,,1.77421,1.78937,102463.0
2025-05-08,1.7909,1.82816,1.78216,1.81788,128781.0
2025-05-09,1.8206,1.83032,1.80566,1.81607,150885.0
2025-05-12,1.81496,1.82555,1.77561,1.78832,169814.0
2025-05-13,1.76466,1.78604,1.74488,1.76967,141876.0
2025-05-14,1.77151,1.7862,1.71957,1.73486,118027.0
2025-05-15,1.77244,1.78343,1.67942,1.69312,193664.0
2025-05-16,1.69316,1.70175,1.67588,1.68546,96414.0
2025-05-19,1.6863,1.69329,1.66,1.66839,124200.0
2025-05-20,1.67068,1.67968,1.62887,1.63744,219305.0
2025-05-21,1.64769,1.65769,1.60955,1.61992,204724.0
2025-05-22,1.63608,1.65832,1.58399,1.60697,119831.0
2025-05-23,1.60648,1.62415,1.59783,1.61647,106098.0
2025-05-26,1.6269,1.64749,1.60362,1.62664,145114.0
2025-05-27,1.62487,1.64492,1.60557,1.62926,130324.0
2025-05-28,1.62191,1.66026,1.61272,1.64947,130227.0
2025-05-29,1.66018,1.68298,1.63233,1.65201,178611.0
2025-05-30,1.65247,1.67605,1.63211,1.65853,152345.0
2025-06-02,1.66229,1.66715,1.63762,1.64271,130804.0
2025-06-03,1.6633,1.67127,1.62532,1.63383,109026.0
2025-06-04,1.63811,1.64284,1.63229,1.63685,91656.0
2025-06-05,1.62089,1.63974,1.6169,1.6353,133735.0
2025-06-06,1.64613,1.67705,1.63935,1.6693,206997.0
2025-06-09,1.65704,1.69596,1.64675,1.68511,186993.0
2025-06-10,1.67776,1.71803,1.66436,1.703,195825.0
2025-06-11,1.71358,1.7333,1.68731,1.70863,168356.0
2025-06-12,1.7025,1.73797,1.68872,1.7229,107474.0
2025-06-13,1.72386,1.77277,1.70633,1.75379,173979.0
2025-06-16,1.74918,1.75773,1.74408,1.75319,94056.0
2025-06-17,1.76929,1.79674,1.74838,1.7795,149477.0
2025-06-18,1.77629,1.78179,1.7632,1.76793,129716.0
2025-06-19,1.77612,1.78356,1.72306,1.72951,119258.0
2025-06-20,1.71931,1.75905,1.71218,1.75073,179477.0
2025-06-23,1.76595,1.78583,1.75053,1.77125,130871.0
2025-06-24,1.78157,1.80295,1.76643,1.79054,202292.0
2025-06-25,1.79862,1.81789,1.7604,1.7769,107714.0
2025-06-26,1.77711,1.78787,1.76578,1.77724,165857.0
2025-06-27,1.7793,1.81764,,1.80338,190461.0
2025-06-30,1.81878,1.83144,1.80834,1.82145,172713.0
2025-07-01,1.82353,1.83214,1.80581,1.81465,154753.0
2025-07-02,1.80346,1.81733,1.78969,1.80497,107234.0
2025-07-03,1.806,1.8208,1.79564,1.81233,159354.0
2025-07-04,1.80231,1.82876,1.78613,1.8101,160949.0
2025-07-07,1.81329,1.83475,1.78305,1.80599,168207.0
2025-07-08,1.78972,1.81316,1.76846,1.79239,110463.0
2025-07-09,1.79594,1.80716,1.78482,1.79519,139595.0
2025-07-10,1.80479,1.81403,1.79759,1.80754,190533.0
2025-07-11,1.81898,1.82808,1.79711,1.8052,164583.0
2025-07-14,1.81396,1.822,1.80817,1.81591,147660.0
2025-07-15,1.81738,1.82339,1.79761,1.80369,119057.0
2025-07-16,1.81493,1.88644,1.78952,1.86611,211901.0
2025-07-17,1.87227,1.88421,1.8589,1.87338,140575.0
2025-07-18,1.88373,1.92479,1.86312,1.90309,128374.0
2025-07-21,1.89335,1.90973,1.82058,1.84,158723.0
2025-07-22,1.83351,1.84463,1.79533,1.80883,137465.0
2025-07-23,,1.80556,1.77954,1.79276,178451.0
2025-07-24,1.79887,1.81577,1.73671,1.75728,231113.0
2025-07-25,1.76856,1.78232,1.66767,1.68213,198282.0
2025-07-28,1.69814,1.7099,1.65086,1.66181,113977.0
2025-07-29,1.64866,1.71323,1.63287,1.69867,175646.0
2025-07-30,1.71801,1.72285,1.69763,1.70212,111558.0
2025-07-31,1.69512,1.72604,1.6794,1.70786,125394.0
2025-08-01,1.69072,1.739,1.6792,1.72774,197437.0
2025-08-04,1.73717,1.75503,1.69532,1.7106,200765.0
2025-08-05,1.71315,1.74127,1.70543,1.73392,112744.0
2025-08-06,1.71602,1.74321,1.69439,1.7251,129838.0
2025-08-07,1.70954,1.74834,1.69509,1.73298,118858.0
2025-08-08,1.72593,1.73125,1.68582,1.69092,123122.0
2025-08-11,1.67524,1.69107,1.66125,1.67987,113719.0
2025-08-12,1.67894,1.69821,1.65437,1.67777,
2025-08-13,1.70184,1.72345,1.61995,1.64388,178091.0
2025-08-14,1.66662,1.68609,1.58127,1.60197,136519.0
2025-08-15,1.58864,1.59982,1.53466,1.54764,210352.0
2025-08-18,1.55012,1.56566,1.52718,1.5445,173240.0
2025-08-19,1.54377,1.55882,1.5228,1.53689,95278.0
2025-08-20,1.5195,1.55852,1.50466,1.54478,158882.0
2025-08-21,1.53248,1.54947,1.52742,1.54507,138687.0
2025-08-22,1.53609,1.59161,1.51944,1.57598,212308.0
2025-08-25,1.56295,1.59365,1.54265,1.5714,169180.0
2025-08-26,1.57989,1.58588,1.57344,1.57905,175491.0
2025-08-27,1.5671,1.58129,1.56289,1.57659,169454.0
2025-08-28,1.57117,1.57656,1.56552,1.57044,91944.0
2025-08-29,1.58299,1.61743,1.56056,1.59862,111821.0
2025-09-01,1.59309,1.61992,1.57875,1.6041,135964.0
2025-09-02,1.60492,1.62097,1.58254,1.59919,97468.0
2025-09-03,1.59919,1.61139,1.56152,1.57353,190822.0
2025-09-04,1.57274,1.59371,1.54817,,138778.0
2025-09-05,1.57573,1.5853,1.54011,1.54826,145947.0
2025-09-08,1.53771,1.5539,1.53278,1.54882,116001.0
