timestamp,value,open,high,low,volume,returns
2024-02-13,81.4745,85.2106,87.8893,78.5139,219440.0,-0.019671661689291353
2024-02-14,82.4544,80.2759,83.7619,78.6016,350279.0,0.01202707595628083
2024-02-15,80.7736,81.6692,82.6108,79.6318,406818.0,-0.020384600457950097
2024-02-16,84.4332,81.1914,87.8051,77.9054,321306.0,0.04530688244673997
2024-02-19,84.6801,85.5029,86.9667,82.9054,278890.0,0.002924205170477867
2024-02-20,86.5727,84.2448,89.698,80.076,322799.0,0.02234999722484976
2024-02-21,90.9767,87.8178,91.8205,86.8439,249089.0,0.0508705400201217
2024-02-22,88.9552,89.8523,90.895,87.8698,292253.0,-0.022219975004588943
2024-02-23,98.1064,90.0869,100.2447,87.1909,503770.0,0.10287425580516918
2024-02-26,92.0374,98.1728,101.9183,86.9097,454698.0,-0.0618614076145898
2024-02-27,90.807,94.251,95.7331,89.1532,136114.0,-0.013368478466362577
2024-02-28,90.4552,87.1035,92.0269,85.6606,205972.0,-0.00387415067120378
2024-02-29,90.941,91.1792,92.4321,85.9236,304061.0,0.00537061440359432
2024-03-01,91.3113,89.8736,92.4321,88.7681,302446.0,0.004071870773358466
2024-03-04,88.8368,92.7453,95.436,86.2842,327477.0,-0.027099603225449687
2024-03-05,89.1412,89.4216,91.6452,86.0963,220472.0,0.00342650793364907
2024-03-06,90.2644,88.9344,93.5647,84.7936,162706.0,0.012600234235123464
2024-03-07,91.3853,89.3873,93.2168,87.665,162640.0,0.012417963228027906
2024-03-08,93.183,89.3365,94.5739,87.9484,385136.0,0.019671653974982828
2024-03-11,95.8032,91.6568,98.7865,87.604,368421.0,0.0281188628827147
2024-03-12,95.4822,94.1479,97.714,92.3472,171502.0,-0.003350618768475311
2024-03-13,93.472,93.8897,97.0999,89.3491,240652.0,-0.02105313870019765
2024-03-14,96.489,93.9065,98.6917,91.2765,215964.0,0.032277045532352
2024-03-15,95.5599,98.2104,101.1818,92.4805,299590.0,-0.00962907688959369
2024-03-18,95.6245,97.0757,100.956,92.285,334397.0,0.0006760157764920116
2024-03-19,95.3004,93.8396,97.2573,91.8295,125373.0,-0.0033892987675753217
2024-03-20,97.8345,93.313,101.8644,88.1266,232607.0,0.02659065439389563
2024-03-21,96.7689,96.6219,100.3706,92.4543,303376.0,-0.010891863299756221
2024-03-22,92.8048,97.8107,99.6291,90.912,197395.0,-0.04096460743069319
2024-03-25,90.8849,94.2808,97.5486,87.3632,207689.0,-0.020687507542713313
2024-03-26,90.07,92.4063,95.3203,87.3446,307035.0,-0.008966285928685758
2024-03-27,89.2015,90.4683,91.9172,87.6615,161393.0,-0.00964250027756186
2024-03-28,87.0329,86.5847,89.756,83.2797,163642.0,-0.02431125037135018
2024-03-29,86.0865,90.1537,94.1193,81.697,377240.0,-0.010874048779254686
2024-04-01,86.2826,88.2038,90.5536,80.6892,154709.0,0.002277941372921477
2024-04-02,83.855,86.2934,89.1145,80.6892,303625.0,-0.028135452570970276
2024-04-03,81.3792,83.3384,87.0787,77.1715,246205.0,-0.02952477490906935
2024-04-04,83.3497,81.4769,84.2059,80.3899,242169.0,0.024213804018717422
2024-04-05,83.7566,82.8558,87.3842,78.8541,296740.0,0.0048818412063871275
2024-04-08,82.6107,81.5506,84.8115,79.2473,276358.0,-0.01368130989080274
2024-04-09,85.7374,84.8775,87.5933,82.5817,158143.0,0.037848607989037664
2024-04-10,85.5157,86.8379,89.2069,83.564,273510.0,-0.002585802695206474
2024-04-11,84.2802,85.1433,87.1994,81.8485,338701.0,-0.014447639439307713
2024-04-12,84.3634,82.7855,85.3468,81.5774,253112.0,0.0009871832292758231
2024-04-15,84.4975,85.2278,86.2253,83.3334,361836.0,0.0015895518672790487
2024-04-16,88.36,84.5067,91.6448,80.4531,391809.0,0.04571141158022418
2024-04-17,89.8392,89.6466,91.2231,83.6551,283695.0,0.016740606609325637
2024-04-18,89.3555,89.6466,91.6535,86.8462,249667.0,-0.005384063972074582
2024-04-19,87.8824,87.1391,89.4565,85.4988,154310.0,-0.01648583467162068
2024-04-22,88.4626,87.8936,92.3024,83.4096,181448.0,0.006602004496918612
2024-04-23,88.2914,89.4111,90.9014,86.7333,230143.0,-0.0019352811244526258
2024-04-24,90.9031,87.8024,92.7218,85.2948,406077.0,0.029580457439795982
2024-04-25,91.1846,90.6573,95.3168,86.1489,207338.0,0.003096704072798495
2024-04-26,93.1404,94.9851,99.1297,87.7981,351667.0,0.021448797274978393
2024-04-29,84.0574,91.5618,95.7469,80.1647,628758.0,-0.09751944376446742
2024-04-30,94.2253,82.5201,96.3455,79.588,365783.0,0.12096376999526526
2024-05-01,97.9502,92.9102,100.1231,91.0743,222233.0,0.03953184548099076
2024-05-02,99.8613,97.7681,101.238,96.346,410843.0,0.019510935148677744
2024-05-03,98.1691,101.1006,104.5835,94.6048,390124.0,-0.016945503413234198
2024-05-06,98.764,99.6987,101.8241,96.9502,198210.0,0.006059951654848517
2024-05-07,98.3076,97.5715,102.2745,92.1422,125562.0,-0.004621117006196607
2024-05-08,99.3244,97.9916,101.0181,96.271,210926.0,0.010343045705520248
2024-05-09,100.523,97.4943,102.0329,95.7118,153248.0,0.012067528220658819
2024-05-10,101.9804,99.3176,106.1227,94.6379,207830.0,0.014498174547118658
2024-05-13,103.6537,102.0692,105.1682,100.7404,276575.0,0.01640805488113406
2024-05-14,98.8552,103.0632,105.7441,96.2487,280716.0,-0.04629357176830162
2024-05-15,97.5925,99.8708,103.2359,94.8577,358487.0,-0.01277322791314972
2024-05-16,98.9273,100.0897,102.8473,95.6079,209641.0,0.013677280528729074
2024-05-17,98.6917,96.0464,100.8435,93.8551,300101.0,-0.0023815468530932193
2024-05-20,98.6917,99.2551,101.4817,96.2513,249798.0,0.0
2024-05-21,98.5309,99.583,100.6124,97.0965,174095.0,-0.0016293163457513637
2024-05-22,100.1697,96.8889,102.1833,94.096,396017.0,0.016632345792030767
2024-05-23,100.0132,99.9065,101.1535,98.6815,349318.0,-0.0015623486942658582
2024-05-24,100.5101,99.979,102.872,96.7713,326286.0,0.004968344178568396
2024-05-27,101.1206,100.6692,102.3229,99.2633,334540.0,0.006074016442128682
2024-05-28,102.7709,103.4597,105.6477,100.5051,231646.0,0.01632011677145906
2024-05-29,100.5416,103.1492,105.8755,97.2679,193378.0,-0.02169193808753256
2024-05-30,100.0566,101.1053,104.558,95.8255,278011.0,-0.004823873898963216
2024-05-31,98.9183,100.617,102.2643,96.6335,221451.0,-0.01137656086654959
2024-06-03,96.8838,100.9005,105.0976,93.2246,419156.0,-0.020567478414004414
2024-06-04,96.741,97.2946,99.3481,94.1087,235978.0,-0.001473930626172737
2024-06-05,98.02,97.0023,99.0008,96.1264,158450.0,0.013220868091088578
2024-06-06,98.8155,97.381,99.8805,96.3252,301581.0,0.008115690675372322
2024-06-07,96.6301,98.3886,101.8437,93.4793,293326.0,-0.022115963588708265
2024-06-10,95.7882,94.0534,99.1909,89.7543,169818.0,-0.008712606113415955
2024-06-11,100.9429,96.1281,102.5964,93.8787,331410.0,0.05381351774018084
2024-06-12,102.0919,100.693,106.2742,95.1318,145853.0,0.011382672778372793
2024-06-13,105.0974,103.5078,107.5608,101.3408,327009.0,0.029439162166636113
2024-06-14,102.5326,104.2044,106.7755,99.5782,410679.0,-0.02440402902450478
2024-06-17,105.2836,103.9147,106.6182,102.6915,189023.0,0.0268304909853061
2024-06-18,104.6143,105.8622,108.6809,100.7933,206707.0,-0.006357115448180073
2024-06-19,107.8436,104.0879,107.7513,101.258,343144.0,0.03086862885857866
2024-06-20,106.5489,105.2807,107.7513,103.6607,211761.0,-0.012005348486140988
2024-06-21,109.1429,106.3864,110.2822,104.8809,338317.0,0.024345629096123922
2024-06-24,110.5371,109.8698,113.5817,106.9396,246827.0,0.0127740787536339
2024-06-25,107.602,109.1114,113.2074,102.0769,337852.0,-0.026553075845123453
2024-06-26,105.618,107.9411,110.2169,102.8672,141285.0,-0.01843831899035342
2024-06-27,108.9916,104.7811,109.8504,103.9453,376949.0,0.03194152511882464
2024-06-28,105.679,110.5144,112.489,103.4672,432775.0,-0.0303931679138576
2024-07-01,103.5022,105.3761,106.3508,102.2327,281459.0,-0.020598226705400347
2024-07-02,102.7785,100.8782,105.4042,97.5224,137643.0,-0.006992121906587601
2024-07-03,107.6027,101.7536,108.6759,100.3937,491345.0,0.04693783232874593
2024-07-04,103.642,105.1666,107.5222,101.7384,226464.0,-0.0368085559191359
2024-07-05,103.3416,104.106,106.8627,99.7832,199345.0,-0.0028984388568340513
2024-07-08,103.817,104.9373,106.5728,101.6088,247174.0,0.004600277139119147
2024-07-09,101.2181,103.4067,105.3255,98.5619,154689.0,-0.02503347236001796
2024-07-10,106.2185,100.5877,108.0451,98.5004,191342.0,0.049402231419084064
2024-07-11,103.9756,101.6576,106.8372,101.7797,219323.0,-0.021115907304283255
2024-07-12,103.35,101.6576,107.1976,96.4572,192271.0,-0.006016796248350609
2024-07-15,103.4997,104.5493,108.4264,99.6767,211901.0,0.0014484760522497364
2024-07-16,100.1141,102.1877,105.5493,96.2522,352222.0,-0.032711205926200804
2024-07-17,98.6216,100.6313,103.9978,94.1525,242029.0,-0.014907989983428793
2024-07-18,98.2919,100.4493,102.9122,95.5759,230791.0,-0.0033430810289024615
2024-07-19,100.346,97.3837,103.2863,93.4934,419938.0,0.020897958020956064
2024-07-22,96.4599,99.4086,103.0597,93.4486,450446.0,-0.038727004564207856
2024-07-23,95.1701,96.5191,99.9313,91.3962,183188.0,-0.01337135949757362
2024-07-24,92.2523,94.4031,98.004,88.939,183188.0,-0.030658788842294005
2024-07-25,97.0429,92.1224,98.4515,90.8264,330009.0,0.05192932859126542
2024-07-26,91.9878,97.1653,98.6357,90.2832,189988.0,-0.05209139463062218
2024-07-29,95.0079,92.8404,96.393,91.0256,356156.0,0.03283152765910269
2024-07-30,94.2055,92.8124,98.2462,87.8245,182514.0,-0.008445613470037805
2024-07-31,95.9125,94.1508,99.44,91.2343,384502.0,0.01811996114876524
2024-08-01,95.2198,96.4704,100.4342,89.6899,315743.0,-0.007222207741430897
2024-08-02,97.24,94.6604,99.0691,92.9629,383568.0,0.021216175627337908
2024-08-05,92.6726,98.7587,99.8384,89.3979,298061.0,-0.04697038255861774
2024-08-06,92.8019,92.6448,96.2267,89.3979,133679.0,0.0013952344058545396
2024-08-07,91.2874,92.5476,96.1351,87.3577,239972.0,-0.016319708971475833
2024-08-08,91.7353,87.8714,93.5827,85.8839,174104.0,0.004906482165117909
2024-08-09,92.236,91.8337,94.9547,88.9424,233532.0,0.005458095193453527
2024-08-12,93.1122,92.2793,94.7789,90.1648,364187.0,0.00949954464634195
2024-08-13,90.9145,95.0198,96.1071,89.746,235658.0,-0.023602707271442425
2024-08-14,89.9429,92.3776,94.2792,88.3878,142101.0,-0.010686964125634635
2024-08-15,89.9107,91.1977,94.6173,86.8946,334512.0,-0.0003580049120051054
2024-08-16,87.5093,89.8779,93.0204,84.7247,266699.0,-0.02670872321091944
2024-08-19,88.6574,86.0359,92.3763,81.7301,317761.0,0.013119748415311383
2024-08-20,90.6971,89.8925,92.3949,87.972,382154.0,0.023006539781225355
2024-08-21,92.1421,89.2221,94.428,86.7637,209179.0,0.01593215218568167
2024-08-22,90.5884,94.2674,95.4545,89.4116,389160.0,-0.016861999021077323
2024-08-23,90.7375,88.1065,92.4883,85.7238,343691.0,0.0016459060983526896
2024-08-26,93.5136,89.1504,97.1009,85.592,258946.0,0.030594847775175626
2024-08-27,97.1762,92.1562,98.1433,91.1111,322813.0,0.03916649556855889
2024-08-28,97.6121,96.2105,101.6764,91.0881,295939.0,0.004485666243380537
2024-08-29,97.4571,93.3584,100.6755,90.2557,318088.0,-0.001587917891327062
2024-08-30,98.3204,98.0986,101.6181,93.8512,308328.0,0.008858256607266357
2024-09-02,99.156,98.5513,101.9876,95.6359,354632.0,0.008498744919670731
2024-09-03,102.215,98.6562,105.0033,96.1166,151616.0,0.03085037718342809
2024-09-04,100.9301,101.7454,102.8434,99.443,389428.0,-0.012570562050579714
2024-09-05,98.2587,103.4706,105.7269,95.4551,223341.0,-0.026467822780320116
2024-09-06,98.4883,95.8375,100.338,93.3097,296315.0,0.0023366887614022502
2024-09-09,99.4966,97.3964,103.6346,93.9923,229585.0,0.010237764282660988
2024-09-10,92.873,98.3948,99.9049,91.3351,194360.0,-0.06657111901311197
2024-09-11,89.9114,91.4872,93.0286,87.863,174589.0,-0.031888708235978225
2024-09-12,89.9946,90.655,92.0602,88.2655,174240.0,0.000925355405432482
2024-09-13,88.4323,87.5342,89.9211,85.799,404011.0,-0.017359930484718067
2024-09-16,88.2527,87.8744,90.4428,85.7611,359534.0,-0.002030932136787067
2024-09-17,92.6471,86.1897,93.5304,85.2217,292931.0,0.04979337742641299
2024-09-18,95.2212,91.4766,94.4229,88.9346,310232.0,0.027783924159525686
2024-09-19,95.2212,90.8527,99.3696,86.5748,310645.0,0.0
2024-09-20,93.1671,93.6593,95.8062,91.322,285257.0,-0.021571876850953298
2024-09-23,91.0486,91.2844,94.4765,87.2992,185620.0,-0.02273871355875634
2024-09-24,90.7486,92.4862,96.0353,85.9286,313602.0,-0.0032949435795827098
2024-09-25,91.0921,90.0263,92.6587,87.9882,187955.0,0.0037851823609400537
2024-09-26,88.8887,90.8811,92.7623,87.1795,242681.0,-0.024188705716522096
2024-09-27,89.5519,90.3096,93.2825,85.5733,259979.0,0.007461015854658637
2024-09-30,88.8018,90.8892,94.2615,84.9008,361703.0,-0.00837614835642797
2024-10-01,90.3721,88.1294,94.197,84.7574,352911.0,0.017683200115313102
2024-10-02,89.7396,87.1772,91.3704,85.7434,147010.0,-0.0069988414566001245
2024-10-03,88.07,86.7595,91.298,82.5455,343357.0,-0.018604941408252307
2024-10-04,89.1986,87.3554,92.5265,84.6406,365016.0,0.012814806403996792
2024-10-07,89.4079,90.5893,91.59,88.4777,345544.0,0.002346449383734628
2024-10-08,89.6795,92.7969,95.5426,86.4511,329715.0,0.003037762882250883
2024-10-09,92.1715,86.475,95.6688,82.5877,396130.0,0.027787844490658298
2024-10-10,92.7446,90.9697,95.3312,88.0718,146812.0,0.006217757115811295
2024-10-11,100.5434,93.7686,103.7442,90.942,354930.0,0.08408899278232917
2024-10-14,95.8077,101.5074,105.2511,90.9311,421778.0,-0.04710105287865751
2024-10-15,99.1394,95.9124,101.248,93.016,316943.0,0.03477486673826835
2024-10-16,98.2263,101.7664,101.4872,94.1122,338307.0,-0.009210263527921314
2024-10-17,94.6509,101.7664,103.9457,92.1512,193058.0,-0.036399620061022375
2024-10-18,93.4653,96.5649,99.5701,90.3192,227223.0,-0.012526029863424326
2024-10-21,93.3986,91.795,94.7049,90.4098,216533.0,-0.0007136338298812106
2024-10-22,97.3371,92.574,98.8196,90.6919,369915.0,0.04216872629782453
2024-10-23,99.1754,98.8486,102.9825,94.1033,328798.0,0.018885912976655206
2024-10-24,94.5673,99.7478,103.2614,90.8282,173917.0,-0.046464143325865015
2024-10-25,94.5958,94.2741,95.9114,93.1146,230734.0,0.0003013726732179478
2024-10-28,97.2753,92.9916,98.438,91.3983,372094.0,0.028325781905750524
2024-10-29,98.7669,94.5853,102.2116,90.4497,229206.0,0.015333800049961432
2024-10-30,97.8792,99.3629,102.2056,94.0159,239324.0,-0.008987828918392782
2024-10-31,99.1116,96.3008,100.6682,95.0157,347805.0,0.0125910305764656
2024-11-01,96.6487,99.7487,101.1121,95.2463,159821.0,-0.02484976531505889
2024-11-04,93.9264,95.6123,97.0882,92.6539,435945.0,-0.028166959307264428
2024-11-05,93.7636,92.9384,96.3628,90.2934,123869.0,-0.0017332720087217535
2024-11-06,96.1194,93.884,98.9463,90.69,306537.0,0.025124888549501012
2024-11-07,96.9653,94.7259,100.2669,90.7433,309950.0,0.008800512695668061
2024-11-08,94.5001,94.1194,97.9952,90.623,152366.0,-0.02542352779808854
2024-11-11,96.4015,97.8122,100.479,93.8791,226212.0,0.02012061362898021
2024-11-12,94.8092,96.6457,100.479,91.1636,290554.0,-0.016517377841630987
2024-11-13,93.5382,94.3043,97.8275,89.6265,365606.0,-0.013405872003982688
2024-11-14,94.3614,92.5917,96.6736,89.4483,255081.0,0.008800682501908241
2024-11-15,93.6809,95.8622,99.705,89.5086,177605.0,-0.007211635266115235
2024-11-18,90.3052,96.9792,98.6098,88.2169,448674.0,-0.03603402614620477
2024-11-19,89.7634,92.2133,93.128,88.9025,127220.0,-0.00599965450494544
2024-11-20,85.2691,89.4669,91.1112,83.8504,288493.0,-0.05006829063961493
2024-11-21,87.026,84.8724,91.0878,81.3877,308709.0,0.020604181350571293
2024-11-22,84.8032,88.402,90.7189,82.9104,327602.0,-0.025541792108105588
2024-11-25,87.8623,84.3887,91.811,79.5389,400906.0,0.0360729312101431
2024-11-26,84.7474,88.6984,91.0285,82.5216,400906.0,-0.03545206533405121
2024-11-27,81.8168,83.0923,84.7434,79.5313,354874.0,-0.0345804119064419
2024-11-28,80.6457,83.1912,85.6512,77.6806,261514.0,-0.014313686186700036
2024-11-29,82.2571,79.6972,85.4904,76.2174,202426.0,0.01998122652540668
2024-12-02,83.346,81.2717,85.4786,78.3425,213213.0,0.013237763062398322
2024-12-03,85.8457,83.6534,86.8196,82.6379,195183.0,0.029991841240131434
2024-12-04,85.3269,87.6062,90.6961,81.8259,368643.0,-0.006043401125507719
2024-12-05,86.99,83.6562,90.8686,80.379,269452.0,0.019490922557833468
2024-12-06,84.6093,85.5375,87.7005,81.9367,260550.0,-0.0273675135072996
2024-12-09,85.6546,85.0385,89.2063,81.4845,290395.0,0.012354433850652269
2024-12-10,86.6342,84.4536,88.5282,81.9669,254266.0,0.011436630373616863
2024-12-11,87.1657,85.6676,90.8759,81.6831,270257.0,0.00613499056954403
2024-12-12,90.6101,85.9931,93.2441,83.5543,245658.0,0.039515543384611274
2024-12-13,89.9959,90.934,93.249,88.1282,215239.0,-0.006778493788220041
2024-12-16,89.1884,92.6545,96.1053,86.2158,206484.0,-0.008972630975411122
2024-12-17,90.9035,89.2113,94.4265,86.2158,265065.0,0.01923007924797382
2024-12-18,92.391,90.9965,96.0197,86.8123,376942.0,0.0163635063556411
2024-12-19,91.7121,91.8644,94.0191,89.9533,272706.0,-0.0073481183232132485
2024-12-20,89.1462,92.3215,93.3611,88.2328,415703.0,-0.027977769563667265
2024-12-23,90.3862,86.3339,94.2065,81.2931,316659.0,0.013909734795201745
2024-12-24,92.3161,89.4708,95.5709,86.4666,376492.0,0.02135171077000697
2024-12-25,95.5621,92.9253,98.0563,89.6596,445835.0,0.03516179734629166
2024-12-26,90.6612,93.0903,94.0213,89.7166,299120.0,-0.05128497594757764
2024-12-27,92.1957,91.3636,93.2857,90.3466,260868.0,0.01692565287024661
2024-12-30,90.1988,90.6493,92.9109,87.4188,333087.0,-0.021659361553738377
2024-12-31,91.3803,91.364,92.3133,90.3059,342461.0,0.013098843887058287
2025-01-01,92.0452,90.6198,94.189,88.8747,245913.0,0.007276185348483066
2025-01-02,93.4084,92.9756,97.3033,88.1328,261787.0,0.014810115030441606
2025-01-03,92.7183,91.3557,96.4935,87.8795,302915.0,-0.007387986519413636
2025-01-06,87.7745,93.8318,94.8836,86.3467,442464.0,-0.05332064975306916
2025-01-07,90.6474,88.5615,92.2908,86.9232,398364.0,0.032730462719810394
2025-01-08,87.0292,90.542,93.9559,83.488,294644.0,-0.039915099605725035
2025-01-09,89.8353,87.8689,92.2822,85.1108,182789.0,0.03224320113249357
2025-01-10,95.5203,88.7245,99.0971,84.9563,328967.0,0.0632824735933426
2025-01-13,86.4102,94.2005,97.9956,82.0983,497635.0,-0.09537344417888138
2025-01-14,87.8696,87.3809,90.3275,84.5089,184511.0,0.016889209838653274
2025-01-15,85.5209,86.5523,90.0119,80.852,346723.0,-0.026729380809745407
2025-01-16,86.7012,84.697,87.9085,83.6975,296836.0,0.013801304710310713
2025-01-17,90.089,86.2512,93.4539,82.1543,344991.0,0.03907443034237135
2025-01-20,90.9326,91.3409,92.6139,89.7324,211861.0,0.00936407330528688
2025-01-21,93.9415,89.5511,95.2542,88.0327,237572.0,0.033089343095875634
2025-01-22,91.6768,92.8848,94.7259,89.2342,350671.0,-0.02410755629833461
2025-01-23,94.5345,92.0467,98.1261,87.3569,335294.0,0.03117146322733766
2025-01-24,95.9905,92.7916,98.7752,87.4063,127117.0,0.0154017845336889
2025-01-27,95.9905,96.9388,99.7168,93.3047,223515.0,0.0
2025-01-28,97.7795,99.1245,100.5317,95.8534,229102.0,0.01863726097895113
2025-01-29,96.3574,98.9812,102.5959,91.7311,242455.0,-0.014543948373636595
2025-01-30,95.3501,95.8779,97.121,94.2623,207210.0,-0.0104537897452609
2025-01-31,95.594,95.0551,99.5666,90.5638,148723.0,0.0025579417326253573
2025-02-03,98.0183,93.201,101.1722,89.1088,162625.0,0.02536037826641846
2025-02-04,98.4054,94.4302,99.9144,92.8189,218321.0,0.003949262535669407
2025-02-05,96.66,99.5568,103.0897,93.695,222201.0,-0.017736831515343665
2025-02-06,97.825,94.9656,99.7265,92.4238,183745.0,0.0120525553486448
2025-02-07,96.3518,95.944,100.0469,91.6685,317539.0,-0.015059545106056782
2025-02-10,100.4926,95.9945,102.9001,93.2771,185153.0,0.04297584476885752
2025-02-11,102.6786,101.8291,103.5284,101.0896,424146.0,0.02175284548315015
2025-02-12,102.4523,102.3226,106.8618,98.6797,223616.0,-0.002203964604114317
2025-02-13,102.2438,102.3226,106.4351,97.8759,214080.0,-0.002035093404442856
2025-02-14,103.2506,100.3953,104.139,99.2898,272578.0,0.009847051850576882
2025-02-17,104.8533,104.4357,105.9645,102.9848,236613.0,0.015522427956835116
2025-02-18,101.2988,105.2227,108.3889,96.8707,156116.0,-0.03389974373720239
2025-02-19,107.7866,100.3381,109.6417,98.3628,335549.0,0.064046168365272
2025-02-20,110.5526,108.7285,114.2667,105.7177,315796.0,0.02566181696054981
2025-02-21,109.6077,108.6085,112.5125,105.8767,305036.0,-0.008547062665192895
2025-02-24,110.766,109.3485,114.6683,106.0801,286355.0,0.010567688218984683
2025-02-25,107.1158,111.5919,113.3509,105.0113,310539.0,-0.032954155607316404
2025-02-26,105.7123,108.6879,110.2638,103.964,223834.0,-0.013102642187240332
2025-02-27,105.6552,103.6744,109.047,99.4167,248763.0,-0.0005401452811073515
2025-02-28,107.4921,107.2193,109.5426,105.1508,388815.0,0.017385798332689717
2025-03-03,107.6572,107.3179,110.2778,104.3111,277218.0,0.0015359268262504777
2025-03-04,107.8909,109.6743,111.6871,105.9647,156304.0,0.0021707791025589174
2025-03-05,110.0143,111.2308,113.2471,107.8142,189702.0,0.01968099255822331
2025-03-06,105.0334,110.8095,114.1451,100.4959,357904.0,-0.04527502333787525
2025-03-07,107.9144,104.2968,111.1881,100.6302,355230.0,0.027429370086086813
2025-03-10,107.1158,109.2829,112.7394,103.4255,249179.0,-0.007400309875234545
2025-03-11,106.2409,106.6346,109.1388,104.161,345801.0,-0.008167795974076575
2025-03-12,106.9,105.3478,109.2058,103.41,351369.0,0.006203825457050893
2025-03-13,105.9065,110.2731,111.598,104.3432,351369.0,-0.009293732460243342
2025-03-14,108.4008,106.5369,112.3677,102.8033,198574.0,0.02355190663462592
2025-03-17,105.1879,107.9225,111.3733,100.8283,355008.0,-0.029639080154390096
2025-03-18,106.377,105.6563,107.9383,103.9756,280674.0,0.011304532175278714
2025-03-19,105.15,104.4345,108.3779,101.7088,159712.0,-0.011534448235990813
2025-03-20,105.2628,106.9501,108.5628,103.2387,266951.0,0.00107275320970035
2025-03-21,103.9273,106.1181,108.3632,101.4771,359386.0,-0.012687293136796618
2025-03-24,104.6235,104.3986,108.3632,99.4492,134206.0,0.0066989135674651035
2025-03-25,102.3206,103.6727,106.8309,99.6124,188754.0,-0.02201130721109512
2025-03-26,99.4712,101.1929,105.1101,95.7365,289015.0,-0.027847764770730477
2025-03-27,104.7017,99.2036,108.1522,94.5685,333940.0,0.05258305921714035
2025-03-28,106.761,105.5194,109.7257,101.9387,249255.0,0.019668257535455425
2025-03-31,107.7162,108.641,111.3219,104.4922,174347.0,0.008947087419563404
2025-04-01,108.8402,106.1237,112.5843,102.9688,287756.0,0.010434827816057313
2025-04-02,108.0266,108.4244,111.6904,104.3518,341957.0,-0.00747517920768237
2025-04-03,108.083,107.4397,110.5401,104.4677,290139.0,0.0005220936324941139
2025-04-04,107.1588,107.5639,110.1898,104.8375,129834.0,-0.008550835931645073
2025-04-07,105.5053,107.5665,111.2219,100.8415,303609.0,-0.015430370627517287
2025-04-08,107.6593,103.8605,109.958,100.7023,225349.0,0.020416035971652535
2025-04-09,114.7913,107.7713,117.4471,104.7437,539410.0,0.066246018690443
2025-04-10,108.3059,112.2479,115.2874,104.1522,471003.0,-0.05649731294967486
2025-04-11,109.0388,104.3647,112.3765,101.102,332503.0,0.006766944367758265
2025-04-14,110.289,111.2449,113.2046,108.2018,232622.0,0.011465643422341465
2025-04-15,109.7337,109.2883,113.4564,105.7324,355615.0,-0.005034953621848026
2025-04-16,109.9243,107.7764,112.8088,105.3973,300228.0,0.001736932227747845
2025-04-17,109.6888,111.639,113.3264,108.1046,362972.0,-0.002142383440240203
2025-04-18,109.0798,111.6988,113.3533,106.7893,272228.0,-0.005552070949814358
