timestamp,value,open,high,low,volume,returns
2024-02-27,1.08215,1.07544,1.09986,1.07021,140785.0,0.0022505834846071604
2024-02-28,1.08185,1.0862,1.09734,1.06364,93800.0,-0.0002772258928983584
2024-02-29,1.08223,1.08814,1.09734,1.07336,127637.0,0.000351250173314277
2024-03-01,1.07757,1.08389,1.088,1.06145,132069.0,-0.004305923879397322
2024-03-04,1.07657,1.07769,1.09176,1.05906,84055.0,-0.0009280139573297763
2024-03-05,1.07729,1.07893,1.09629,1.05964,101294.0,0.000668790696378263
2024-03-06,1.07818,1.07979,1.09843,1.06178,129520.0,0.0008261470913122348
2024-03-07,1.07405,1.0755,1.08112,1.05539,85034.0,-0.003830529225175683
2024-03-08,1.07474,1.08194,1.09439,1.06326,103674.0,0.0006424281923560482
2024-03-11,1.07413,1.0677,1.08788,1.05338,104783.0,-0.0005675791354188275
2024-03-12,1.07462,1.06794,1.09242,1.06439,107660.0,0.00045618314356721257
2024-03-13,1.08027,1.07339,1.09378,1.05981,125652.0,0.005257672479574316
2024-03-14,1.08358,1.07646,1.09191,1.06593,136461.0,0.0030640488026141277
2024-03-15,1.079,1.08315,1.10041,1.06761,124945.0,-0.004226729913804239
2024-03-18,1.07931,1.07886,1.0858,1.06691,111949.0,0.00028730305838742254
2024-03-19,1.0833,1.08,1.09269,1.06218,157357.0,0.0036968062929092493
2024-03-20,1.08632,1.08438,1.09488,1.07887,70229.0,0.0027877780854794754
2024-03-21,1.08769,1.09008,1.10793,1.07126,118918.0,0.0012611385227190297
2024-03-22,1.09325,1.08109,1.10686,1.06892,125181.0,0.005111750590701458
2024-03-25,1.09279,1.08782,1.10122,1.08069,138115.0,-0.0004207637777270401
2024-03-26,1.09588,1.09829,1.10749,1.08591,149617.0,0.0028276247037399838
2024-03-27,1.09823,1.0894,1.10384,1.0791,80402.0,0.002144395371756147
2024-03-28,1.09563,1.09611,1.1102,1.09183,82213.0,-0.0023674457991494924
2024-03-29,1.09671,1.09486,1.10532,1.09183,80014.0,0.000985734235097624
2024-04-01,1.08977,1.09484,1.11357,1.08088,104592.0,-0.006328017433961719
2024-04-02,1.0938,1.08933,1.10007,1.07203,95513.0,0.003698028024262223
2024-04-03,1.09517,1.09621,1.11043,1.08513,135380.0,0.0012525141707806497
2024-04-04,1.09685,1.08885,1.10817,1.0843,134530.0,0.0015340084187844827
2024-04-05,1.0985,1.09464,1.10352,1.08609,73259.0,0.001504307790490822
2024-04-08,1.09748,1.09639,1.1123,1.08231,146819.0,-0.0009285389167046354
2024-04-09,1.09352,1.10363,1.11985,1.07567,116537.0,-0.003608266209862543
2024-04-10,1.09288,1.0986,1.10428,1.08675,145308.0,-0.000585265930207024
2024-04-11,1.09507,1.09838,1.10159,1.08249,131628.0,0.0020038796574188833
2024-04-12,1.09547,1.09693,1.10585,1.08195,109997.0,0.00036527345283854373
2024-04-15,1.09833,1.09693,1.11754,1.08941,112315.0,0.0026107515495632505
2024-04-16,1.09476,1.09868,1.1101,1.08362,136473.0,-0.0032503892272814916
2024-04-17,1.09568,1.10014,1.10622,1.08509,126524.0,0.0008403668383938356
2024-04-18,1.09539,1.09399,1.10397,1.08681,71688.0,-0.00026467581775690974
2024-04-19,1.09874,1.08581,1.10938,1.07537,92663.0,0.003058271483215913
2024-04-22,1.10157,1.10234,1.11428,1.08418,137995.0,0.0025756775943353016
2024-04-23,1.10078,1.10611,1.12281,1.08306,98819.0,-0.0007171582377877295
2024-04-24,1.1008,1.09353,1.10885,1.07725,103541.0,1.8168934755369293e-05
2024-04-25,1.10372,1.09583,1.11309,1.08587,97352.0,0.002652616279069875
2024-04-26,1.10163,1.11007,1.11373,1.09436,146465.0,-0.0018935962019351882
2024-04-29,1.0991,1.10721,1.11683,1.08932,104143.0,-0.002296596861015132
2024-04-30,1.09588,1.09471,1.10753,1.07871,92324.0,-0.0029296697297789276
2024-05-01,1.09611,1.10077,1.11023,1.0905,75207.0,0.0002098769938314593
2024-05-02,1.09479,1.0921,1.10118,1.08076,90001.0,-0.0012042586966636293
2024-05-03,1.09242,1.10041,1.11146,1.08264,154641.0,-0.002164798728523265
2024-05-06,1.09074,1.09057,1.09657,1.07933,72146.0,-0.0015378700499807385
2024-05-07,1.09324,1.10125,1.11476,1.07933,95259.0,0.002292021930065724
2024-05-08,1.0895,1.09714,1.10911,1.07069,111186.0,-0.0034210237459295634
2024-05-09,1.09179,1.08563,1.10735,1.06696,121381.0,0.002101881597063038
2024-05-10,1.09185,1.08666,1.10175,1.07066,71629.0,5.495562333401871e-05
2024-05-13,1.10102,1.09177,1.11984,1.07713,143349.0,0.008398589549846625
2024-05-14,1.10073,1.10439,1.11281,1.09076,113876.0,-0.00026339212730019934
2024-05-15,1.10472,1.09692,1.1161,1.09171,78242.0,0.003624867133629417
2024-05-17,1.09936,1.10479,1.11311,1.08643,148993.0,-0.0048519081758273686
2024-05-20,1.0978,1.0896,1.10677,1.0836,79711.0,-0.0014190074225001181
2024-05-21,1.09928,1.09469,1.11518,1.07592,101348.0,0.001348150847148677
2024-05-22,1.10219,1.10076,1.11008,1.09496,122830.0,0.002647187249836147
2024-05-23,1.0987,1.09975,1.1113,1.08111,142697.0,-0.003166423211968916
2024-05-24,1.10081,1.10142,1.11681,1.08419,110664.0,0.0019204514426141017
2024-05-27,1.10426,1.10795,1.1229,1.08936,109756.0,0.003134055831614857
2024-05-28,1.09892,1.11069,1.1255,1.08331,74123.0,-0.004835817651640095
2024-05-29,1.10355,1.09521,1.11186,1.08173,111692.0,0.004213227532486652
2024-05-30,1.10362,1.10044,1.12117,1.0819,129908.0,6.343165239464099e-05
2024-05-31,1.09801,1.09924,1.1041,1.08469,106025.0,-0.005083271415886048
2024-06-03,1.09731,1.09739,1.10526,1.09086,97058.0,-0.0006375169625048027
2024-06-04,1.10227,1.09742,1.12058,1.07898,147994.0,0.0045201447175367004
2024-06-05,1.10186,1.10815,1.12034,1.09251,80287.0,-0.0003719596831992522
2024-06-06,1.09979,1.10548,1.1199,1.0914,132587.0,-0.001878641569709405
2024-06-07,1.10202,1.09607,1.12101,1.0863,112401.0,0.0020276598259667544
2024-06-10,1.10102,1.10182,1.11838,1.09237,139527.0,-0.0009074245476488052
2024-06-11,1.09506,1.10703,1.11341,1.08533,124277.0,-0.005413162340375477
2024-06-12,1.09846,1.09054,1.11341,1.07555,82798.0,0.003104852702135119
2024-06-13,1.09925,1.09741,1.10417,1.08309,73381.0,0.000719188682337224
2024-06-14,1.10372,1.0984,1.11143,1.09044,142120.0,0.004066408915169406
2024-06-17,1.10283,1.10697,1.11663,1.0943,87167.0,-0.0008063639328815819
2024-06-18,1.09946,1.11099,1.12295,1.09062,113101.0,-0.003055774688755175
2024-06-19,1.09523,1.09772,1.11568,1.08771,110054.0,-0.0038473432412277075
2024-06-20,1.09082,1.09387,1.1019,1.07982,155253.0,-0.004026551500598052
2024-06-21,1.0936,1.08778,1.10559,1.0783,82238.0,0.002548541464219678
2024-06-24,1.09108,1.09505,1.10409,1.07365,141387.0,-0.002304316020482644
2024-06-25,1.0946,1.09192,1.10187,1.08849,80367.0,0.003226161234739955
2024-06-26,1.09498,1.09092,1.11235,1.07297,125304.0,0.00034715877946278617
2024-06-27,1.09427,1.09611,1.11394,1.09074,80579.0,-0.0006484136696560672
2024-06-28,1.09579,1.09403,1.10386,1.09027,80579.0,0.001389053889807812
2024-07-01,1.09539,1.0976,1.11157,1.07958,82586.0,-0.00036503344618943334
2024-07-02,1.09707,1.10703,1.11743,1.08321,124566.0,0.0015337003259112691
2024-07-03,1.09543,1.09943,1.10702,1.09098,111956.0,-0.001494890936768023
2024-07-04,1.09604,1.08119,1.11463,1.0676,127375.0,0.0005568589503666121
2024-07-05,1.09658,1.0899,1.11097,1.08085,152232.0,0.0004926827488049845
2024-07-08,1.09382,1.1035,1.12078,1.08974,85805.0,-0.0025169162304620185
2024-07-09,1.09616,1.09333,1.10351,1.08151,114859.0,0.002139291656762632
2024-07-10,1.1005,1.08948,1.11657,1.07745,126638.0,0.0039592760180995334
2024-07-11,1.10172,1.09786,1.10648,1.08376,99866.0,0.0011085870059064362
2024-07-12,1.10534,1.10379,1.10896,1.0994,154214.0,0.003285771339360144
2024-07-15,1.10025,1.10379,1.12489,1.08135,78785.0,-0.004604917943800135
2024-07-16,1.10171,1.09921,1.1094,1.09393,126174.0,0.0013269711429220177
2024-07-17,1.10296,1.10441,1.11734,1.09635,140388.0,0.0011345998493250686
2024-07-18,1.10484,1.10137,1.11944,1.0973,135115.0,0.0017045042431276247
2024-07-19,1.10451,1.10325,1.11538,1.08741,137760.0,-0.00029868578255665135
2024-07-22,1.11066,1.10651,1.11372,1.09616,83261.0,0.005568079963060413
2024-07-23,1.11398,1.11283,1.12778,1.10242,99791.0,0.0029892136207299025
2024-07-24,1.10876,1.11411,1.11736,1.09757,134606.0,-0.004685901003608661
2024-07-25,1.10708,1.11012,1.11647,1.10074,130687.0,-0.0015152061762688795
2024-07-26,1.11179,1.10064,1.12885,1.09658,134914.0,0.004254435090508268
2024-07-29,1.10931,1.11462,1.12336,1.10097,77358.0,-0.0022306370807436693
2024-07-30,1.11181,1.11818,1.12433,1.09542,76803.0,0.002253653171791381
2024-07-31,1.11344,1.11192,1.1309,1.0991,80015.0,0.001466077837040558
2024-08-01,1.11395,1.12086,1.12962,1.1007,158064.0,0.00045803994826854044
2024-08-02,1.11716,1.10925,1.13255,1.09909,107723.0,0.0028816374164011282
2024-08-05,1.11783,1.12202,1.13048,1.11421,115447.0,0.0005997350424291614
2024-08-06,1.11876,1.11636,1.13248,1.10612,103504.0,0.0008319690829552417
2024-08-07,1.11547,1.12303,1.1362,1.09786,143962.0,-0.0029407558368192976
2024-08-08,1.11965,1.1122,1.13664,1.10245,86297.0,0.0037472993446709957
2024-08-09,1.11945,1.11918,1.12751,1.10245,124352.0,-0.00017862724958694898
2024-08-12,1.11777,1.12393,1.13382,1.11367,82256.0,-0.0015007369690474004
2024-08-13,1.12253,1.12278,1.13095,1.11406,121752.0,0.004258478935738275
2024-08-14,1.12746,1.12637,1.14278,1.10792,135958.0,0.004391864805394885
2024-08-15,1.13639,1.12644,1.14964,1.1137,110912.0,0.007920458375463513
2024-08-16,1.14098,1.13414,1.14861,1.11651,83822.0,0.004039106292734074
2024-08-19,1.14176,1.14199,1.14541,1.12602,128705.0,0.0006836228505320285
2024-08-20,1.14225,1.1479,1.15414,1.13314,99309.0,0.00042916199551568113
2024-08-21,1.14261,1.14417,1.15724,1.13487,85230.0,0.0003151674326984377
2024-08-22,1.14005,1.14069,1.15726,1.13698,90721.0,-0.0022404845047740984
2024-08-23,1.14014,1.1412,1.15165,1.13519,144565.0,7.89439059689645e-05
2024-08-26,1.14166,1.13849,1.1514,1.13298,138242.0,0.001333169610749474
2024-08-27,1.14424,1.14005,1.15576,1.1238,95225.0,0.0022598672109035434
2024-08-28,1.14446,1.13788,1.15768,1.13322,141584.0,0.00019226735649868765
2024-08-29,1.1449,1.14319,1.16196,1.12503,78452.0,0.0003844607937368849
2024-08-30,1.14894,1.14965,1.16513,1.13006,154024.0,0.003528692462223759
2024-09-02,1.14882,1.15324,1.17171,1.13293,72527.0,-0.00010444409629750684
2024-09-03,1.14621,1.14341,1.14928,1.12762,123296.0,-0.0022718963806340753
2024-09-04,1.14772,1.14757,1.15831,1.12996,124323.0,0.0013173851214001164
2024-09-05,1.14623,1.15687,1.16054,1.13183,72135.0,-0.0012982260481650965
2024-09-06,1.14217,1.15352,1.16702,1.12447,116304.0,-0.0035420465351632124
2024-09-09,1.14132,1.14031,1.15105,1.12289,111588.0,-0.0007441974487160108
2024-09-10,1.13635,1.14215,1.15823,1.12236,147721.0,-0.0043546069463427095
2024-09-11,1.13475,1.13714,1.14828,1.13,141367.0,-0.001408016896202846
2024-09-12,1.1343,1.13991,1.15364,1.12635,87072.0,-0.000396563119629767
2024-09-16,1.13258,1.1299,1.14417,1.11292,146572.0,-0.001516353698316264
2024-09-17,1.12881,1.13397,1.14645,1.11305,121891.0,-0.0033286831835277475
2024-09-18,1.12792,1.13069,1.14593,1.1118,111633.0,-0.0007884409245134671
2024-09-19,1.12793,1.13121,1.14291,1.11412,133130.0,8.865877012542711e-06
2024-09-20,1.12926,1.11942,1.13665,1.11312,80254.0,0.0011791511884602368
2024-09-23,1.13163,1.12614,1.14327,1.11961,127135.0,0.0020987195154349436
2024-09-24,1.12976,1.12653,1.14067,1.11112,90403.0,-0.0016524835856240871
2024-09-25,1.12661,1.13213,1.13655,1.12142,139666.0,-0.002788202804135609
2024-09-26,1.12353,1.12179,1.13407,1.11341,96551.0,-0.002733865312752437
2024-09-27,1.12374,1.13002,1.14151,1.11089,71164.0,0.00018691089690525686
2024-09-30,1.12496,1.1234,1.13496,1.11293,100654.0,0.0010856603840745382
2024-10-01,1.12632,1.12466,1.13748,1.10618,159907.0,0.001208931873133201
2024-10-02,1.12947,1.12657,1.13333,1.12228,118011.0,0.0027967185169401887
2024-10-03,1.12674,1.13205,1.13795,1.12081,121131.0,-0.0024170628701957186
2024-10-04,1.13083,1.12853,1.13651,1.1222,123918.0,0.0036299412464277925
2024-10-07,1.12623,1.13558,1.14234,1.113,112858.0,-0.004067808600762168
2024-10-08,1.12668,1.12564,1.13596,1.10918,92646.0,0.00039956314429545614
2024-10-09,1.12955,1.13057,1.14699,1.12583,124328.0,0.002547307132460208
2024-10-10,1.13339,1.12485,1.15146,1.1195,136315.0,0.0033995839050948717
2024-10-11,1.13204,1.13794,1.15019,1.12565,95998.0,-0.001191116914742496
2024-10-14,1.12629,1.13583,1.14514,1.111,138345.0,-0.005079325818875602
2024-10-15,1.12379,1.11467,1.14514,1.10489,138636.0,-0.0022196769926039472
2024-10-16,1.12164,1.11967,1.13456,1.10936,88589.0,-0.0019131688304755423
2024-10-17,1.1229,1.1178,1.13646,1.11155,153237.0,0.0011233550871938558
2024-10-18,1.11949,1.12092,1.13494,1.11239,74411.0,-0.0030367797666754903
2024-10-21,1.1185,1.11998,1.12813,1.11312,126288.0,-0.0008843312579835949
2024-10-22,1.11827,1.11593,1.12171,1.10373,72335.0,-0.000205632543585077
2024-10-23,1.11823,1.12251,1.12619,1.10969,128366.0,-3.576953687400852e-05
2024-10-24,1.11764,1.11491,1.12101,1.1011,139457.0,-0.0005276195415970797
2024-10-25,1.11903,1.11632,1.13629,1.10259,159661.0,0.0012436920654235184
2024-10-28,1.11574,1.11955,1.12816,1.09926,122302.0,-0.002940046290090592
2024-10-29,1.11925,1.11061,1.13073,1.09762,130240.0,0.0031458942047430938
2024-10-30,1.1233,1.1198,1.14092,1.11616,128208.0,0.0036184945275852254
2024-10-31,1.12538,1.12291,1.13545,1.11896,128208.0,0.0018516869936793245
2024-11-01,1.12034,1.12474,1.13585,1.10468,113311.0,-0.004478487266523445
2024-11-04,1.11906,1.11468,1.13244,1.10567,85368.0,-0.0011425103093702926
2024-11-05,1.12102,1.11055,1.13352,1.09435,136893.0,0.001751469983736209
2024-11-06,1.11808,1.11055,1.13283,1.10364,108402.0,-0.002622611550195275
2024-11-07,1.1202,1.12759,1.13694,1.11485,110248.0,0.0018961076130510346
2024-11-08,1.12481,1.12011,1.13324,1.11083,118202.0,0.004115336547045212
2024-11-11,1.12242,1.13072,1.14142,1.11266,77981.0,-0.0021248033001129984
2024-11-12,1.12482,1.12443,1.13474,1.10755,154467.0,0.0021382370235740744
2024-11-13,1.1241,1.12256,1.13885,1.10921,147665.0,-0.0006401024163864566
2024-11-14,1.12054,1.12293,1.13581,1.11672,139136.0,-0.003166978026865941
2024-11-15,1.11727,1.11199,1.12632,1.10132,150516.0,-0.0029182358505721595
2024-11-18,1.11537,1.12105,1.13734,1.10417,144291.0,-0.0017005737198707571
2024-11-19,1.11637,1.12211,1.13535,1.10086,73729.0,0.0008965634722111204
2024-11-20,1.10941,1.12372,1.13411,1.09656,104362.0,-0.006234492148660453
2024-11-21,1.10931,1.11161,1.12492,1.09537,141854.0,-9.01380012799935e-05
2024-11-22,1.11337,1.11006,1.12768,1.09597,109741.0,0.003659932750989414
2024-11-25,1.11415,1.11923,1.13208,1.09608,73147.0,0.0007005757295417414
2024-11-26,1.12126,1.11821,1.12912,1.10913,119717.0,0.006381546470403343
2024-11-27,1.11795,1.12728,1.13159,1.10128,155514.0,-0.0029520361022420394
2024-11-28,1.11915,1.11819,1.13061,1.10531,91190.0,0.001073393264457323
2024-11-29,1.12538,1.12337,1.12962,1.11199,94006.0,0.005566724746459251
2024-12-02,1.12772,1.12443,1.13146,1.12129,87643.0,0.0020792976594572465
2024-12-03,1.12962,1.13358,1.14506,1.11974,147957.0,0.0016848153797042187
2024-12-04,1.12799,1.12343,1.14215,1.11839,71434.0,-0.0014429631203414228
2024-12-05,1.12703,1.13208,1.14008,1.12159,73836.0,-0.0008510713747462706
2024-12-06,1.12592,1.12259,1.13018,1.10402,152943.0,-0.0009848894883011106
2024-12-09,1.12851,1.12932,1.14088,1.1211,151923.0,0.002300341054426447
2024-12-10,1.13147,1.12968,1.14668,1.12513,139232.0,0.0026229275770706106
2024-12-11,1.12962,1.1289,1.14103,1.11223,86409.0,-0.0016350411411703014
2024-12-12,1.12966,1.13037,1.13694,1.11668,108940.0,3.5410137922520235e-05
2024-12-13,1.13214,1.12972,1.13933,1.12431,113072.0,0.002195350813518848
2024-12-16,1.13311,1.12932,1.14221,1.12431,87739.0,0.0008567844966171911
2024-12-17,1.13618,1.12758,1.14942,1.12065,136449.0,0.0027093574321996883
2024-12-18,1.13278,1.13074,1.14718,1.12204,105405.0,-0.0029924835853474274
2024-12-19,1.13062,1.13344,1.14718,1.12693,148161.0,-0.0019068133265064402
2024-12-20,1.12807,1.1286,1.14726,1.11864,70685.0,-0.0022553996922043407
2024-12-23,1.12573,1.12925,1.13261,1.10673,82820.0,-0.0020743393583732006
2024-12-24,1.11844,1.12322,1.13764,1.10242,120691.0,-0.006475797926678517
2024-12-25,1.1209,1.12279,1.13313,1.10689,81404.0,0.0021994921497798803
2024-12-26,1.11568,1.12334,1.14071,1.11079,118741.0,-0.004656972076010346
2024-12-27,1.11758,1.11724,1.13245,1.10011,140624.0,0.0017029972752042877
2024-12-30,1.11972,1.11252,1.13772,1.10217,145564.0,0.0019148517332092663
2024-12-31,1.11862,1.11491,1.1249,1.10884,79427.0,-0.0009823884542564665
2025-01-01,1.11438,1.12055,1.12653,1.11101,127915.0,-0.00379038458100156
2025-01-02,1.11263,1.11191,1.12186,1.10859,154334.0,-0.0015703799422099873
2025-01-03,1.1082,1.11911,1.12673,1.10323,156533.0,-0.003981557211292119
2025-01-06,1.11001,1.10021,1.11971,1.0871,159786.0,0.0016332791914814848
2025-01-07,1.10933,1.10806,1.115,1.10128,106817.0,-0.0006126070936297578
2025-01-08,1.11102,1.1161,1.12079,1.09266,75593.0,0.0015234420776504276
2025-01-09,1.11141,1.11052,1.12751,1.10233,77024.0,0.00035102878436044094
2025-01-10,1.1111,1.1153,1.12087,1.09937,120024.0,-0.0002789249691833584
2025-01-13,1.11173,1.10434,1.11823,1.09178,125614.0,0.0005670056700568527
2025-01-14,1.11647,1.11825,1.12366,1.10995,148886.0,0.004263625160785489
2025-01-15,1.11206,1.12111,1.13186,1.10455,142419.0,-0.0039499493940724495
2025-01-16,1.11875,1.1126,1.13103,1.10764,141203.0,0.006015862453464527
2025-01-17,1.1198,1.12136,1.13512,1.11189,104763.0,0.000938547486033503
2025-01-20,1.12158,1.11799,1.12946,1.11334,95153.0,0.0015895695659939868
2025-01-21,1.12542,1.12479,1.13074,1.11179,127884.0,0.0034237415075162314
2025-01-23,1.12416,1.1277,1.13595,1.10777,122154.0,-0.0011195820227115627
2025-01-24,1.12873,1.12429,1.13915,1.11606,99407.0,0.004065257614574325
2025-01-27,1.12952,1.12804,1.14232,1.11161,128003.0,0.0006999016593871588
2025-01-28,1.126,1.1242,1.13003,1.10972,141257.0,-0.0031163680147321404
2025-01-29,1.1277,1.12494,1.13709,1.11289,157006.0,0.00150976909413858
2025-01-30,1.12854,1.12235,1.14473,1.10982,146706.0,0.0007448789571695702
2025-01-31,1.13136,1.12742,1.14621,1.12105,88247.0,0.002498803764155344
2025-02-03,1.13873,1.13004,1.1505,1.11674,71844.0,0.0065142836939613424
2025-02-04,1.1383,1.14017,1.15915,1.13345,126213.0,-0.0003776136573199196
2025-02-05,1.13926,1.13874,1.1425,1.13345,112236.0,0.0008433629096018525
2025-02-06,1.13418,1.13561,1.14753,1.1276,98766.0,-0.004459034812070994
2025-02-07,1.13202,1.13176,1.14886,1.11708,143501.0,-0.0019044596095857402
2025-02-10,1.13503,1.13637,1.15077,1.12497,90173.0,0.002658963622550692
2025-02-11,1.1373,1.13341,1.15174,1.12354,74816.0,0.0019999471379610334
2025-02-12,1.14157,1.13387,1.15369,1.12463,101874.0,0.0037545062868196144
2025-02-13,1.14253,1.13394,1.1566,1.11556,130173.0,0.0008409471166901383
2025-02-14,1.14106,1.1509,1.15833,1.13289,125521.0,-0.001286618294486841
2025-02-17,1.14387,1.15006,1.15833,1.13023,95689.0,0.0024626224738399927
2025-02-18,1.14519,1.13507,1.15868,1.12542,77207.0,0.0011539772876287824
2025-02-19,1.14557,1.13904,1.15366,1.13061,145092.0,0.0003318226669810631
2025-02-20,1.14357,1.14538,1.15726,1.13423,156739.0,-0.0017458557748544212
2025-02-21,1.14372,1.14887,1.16088,1.13553,131906.0,0.0001311681838453982
2025-02-24,1.14066,1.14199,1.1572,1.13692,96034.0,-0.0026754800125905476
2025-02-25,1.13345,1.14629,1.15312,1.12012,113012.0,-0.006320901933967948
2025-02-26,1.13425,1.13579,1.13889,1.11727,113012.0,0.0007058096960605997
2025-02-27,1.13203,1.131,1.1398,1.11869,123533.0,-0.0019572404672689725
2025-02-28,1.12904,1.13062,1.13802,1.11163,105784.0,-0.002641272757789137
2025-03-03,1.12479,1.12954,1.14853,1.11549,153110.0,-0.003764259902217848
2025-03-04,1.12743,1.12123,1.13632,1.11698,81691.0,0.002347104792894683
2025-03-05,1.12778,1.11477,1.1364,1.11106,104588.0,0.00031044055950268934
2025-03-06,1.13329,1.1177,1.14,1.11113,81446.0,0.004885704658709855
2025-03-07,1.13341,1.13656,1.142,1.12356,99158.0,0.00010588640153907924
2025-03-10,1.12535,1.13566,1.14878,1.12151,123768.0,-0.0071112836484590325
2025-03-11,1.12764,1.12985,1.13578,1.10949,80907.0,0.0020349224685651812
2025-03-12,1.12932,1.12599,1.13704,1.12194,96351.0,0.001489837182079512
2025-03-13,1.12554,1.1277,1.14574,1.11293,129996.0,-0.003347146955690272
2025-03-14,1.12205,1.13641,1.14341,1.11666,109131.0,-0.003100733869964678
2025-03-17,1.12217,1.12273,1.12762,1.1077,136982.0,0.00010694710574377098
2025-03-18,1.12186,1.12056,1.13089,1.11566,121345.0,-0.0002762504789824982
2025-03-19,1.12135,1.12835,1.14693,1.11642,117198.0,-0.00045460217852499873
2025-03-20,1.12261,1.12738,1.13802,1.1122,157081.0,0.0011236456057430733
2025-03-21,1.12971,1.12175,1.14489,1.11475,78679.0,0.0063245472604021025
2025-03-24,1.1247,1.13063,1.13488,1.11459,110321.0,-0.004434766444485705
2025-03-25,1.12484,1.12603,1.13381,1.10769,100253.0,0.0001244776384814461
2025-03-26,1.12074,1.13154,1.15026,1.10448,123187.0,-0.0036449628391593825
2025-03-27,1.11705,1.12101,1.13771,1.10461,131543.0,-0.0032924674768456397
2025-03-28,1.11809,1.12214,1.13307,1.11102,104983.0,0.0009310236784387804
2025-03-31,1.12241,1.12,1.13646,1.11584,74212.0,0.0038637318999363846
2025-04-01,1.12242,1.12337,1.13434,1.11838,80967.0,8.90940030839893e-06
2025-04-02,1.12206,1.1242,1.1307,1.11229,114870.0,-0.00032073555353606675
2025-04-03,1.12108,1.1242,1.13388,1.10972,101042.0,-0.000873393579665982
2025-04-04,1.1205,1.13,1.1375,1.11223,82628.0,-0.000517358261676315
2025-04-07,1.12225,1.11242,1.12786,1.09937,76129.0,0.0015618027666219891
2025-04-08,1.12731,1.11951,1.14016,1.10154,117822.0,0.0045087992871464255
2025-04-09,1.12899,1.13388,1.14334,1.11623,78461.0,0.0014902733054793504
2025-04-10,1.13015,1.138,1.15204,1.11711,77398.0,0.0010274670280516762
2025-04-11,1.13164,1.1343,1.14459,1.11872,140316.0,0.0013184090607440968
